question,label,code
How many days in the past 14 have I slept for at least 6 hours?,12,daily_metrics.query('sleep_minutes >= 6*60').during('last 14 days')['datetime'].drop_duplicates().count()
What was my highest heart rate variability over the past 7 days?,51.1,daily_metrics.during('last 7 days')['heart_rate_variability'].max()
What was the highest percentage of light sleep I had yesterday?,56.57,daily_metrics.during('yesterday')['light_sleep_percent'].max()
What was my highest percentage of light sleep over the past 14 days?,63.75,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What was the median of my active zone minutes over the past 14 days?,20.51,daily_metrics.during('last 14 days')['active_zone_minutes'].median()
What was my highest heart rate variability over the last 21 days?,51.1,daily_metrics.during('last 21 days')['heart_rate_variability'].max()
How many steps did I walk yesterday?,11519.91,daily_metrics.during('yesterday')['steps'].sum()
How many times did I exercise today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
What is the median number of steps I took today?,8316.51,daily_metrics.during('today')['steps'].median()
What is the standard deviation of my REM sleep percentage over the past 21 days?,5.39,daily_metrics.during('last 21 days')['rem_sleep_percent'].std()
What is the lowest number of minutes I spent in light sleep?,157.22,daily_metrics['light_sleep_minutes'].min()
What was the standard deviation of my deep sleep percentage over the past 30 days?,4.72,daily_metrics.during('last 30 days')['deep_sleep_percent'].std()
What is my average elevation gain for runs where the elevation gain was at least 98?,105.93,"exercise_entries.query('activityName == ""Run"" and elevationGain >= 98')['elevationGain'].mean()"
What was my percentage of light sleep on the most recent day I ran?,61.51,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['light_sleep_percent'].mean()"
What was the median duration of my sleep yesterday?,416.14,daily_metrics.during('yesterday')['sleep_minutes'].median()
What different activities have I been doing?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
What is the total number of minutes I spent in deep sleep over the last 14 days?,777.86,daily_metrics.during('last 14 days')['deep_sleep_minutes'].sum()
What is the lowest percentage of light sleep I had today?,44.77,daily_metrics.during('today')['light_sleep_percent'].min()
What was the average number of active zone minutes I had yesterday?,22.97,daily_metrics.during('yesterday')['active_zone_minutes'].mean()
What is the total number of Active Zone Minutes (AZMs) I accumulated on days when I had 5 or fewer hours of REM sleep?,28.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes <= 5*60'))['activeZoneMinutes'].sum()"
What was my average awake percentage today?,14.76,daily_metrics.during('today')['awake_percent'].mean()
What was my lowest awake percentage in the past 30 days?,5.57,daily_metrics.during('last 30 days')['awake_percent'].min()
What was the average number of minutes I slept over the past 7 days?,450.2,daily_metrics.during('last 7 days')['sleep_minutes'].mean()
What were my highest active zone minutes in the last 30 days?,54.61,daily_metrics.during('last 30 days')['active_zone_minutes'].max()
What was the standard deviation of my awake minutes over the past 7 days?,17.06,daily_metrics.during('last 7 days')['awake_minutes'].std()
What is the lowest number of minutes I have spent in REM sleep?,33.33,daily_metrics['rem_sleep_minutes'].min()
What was my longest period of wakefulness in the past 7 days?,79.3,daily_metrics.during('last 7 days')['awake_minutes'].max()
What was my highest percentage of time spent awake?,18.07,daily_metrics['awake_percent'].max()
What is the sum of my speeds during my first two runs?,943.8,"exercise_entries.query('activityName == ""Run""')['speed'][:2].sum()"
What was my lowest number of REM sleep minutes in the past 7 days?,58.79,daily_metrics.during('last 7 days')['rem_sleep_minutes'].min()
How many times have I exercised in the past 7 days?,1,exercise_entries.during('last 7 days')['datetime'].count()
How many days in the last 30 days did I sleep for fewer than 23 hours?,28,daily_metrics.query('sleep_minutes < 23*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my standard deviation of steps over the last 14 days?,5655.74,daily_metrics.during('last 14 days')['steps'].std()
What is the total of my heart rates during runs on days when I burned at least 10 calories?,163.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('calories >= 10'))['averageHeartRate'].sum()"
What was the median percentage of time I spent in light sleep over the past 30 days?,56.28,daily_metrics.during('last 30 days')['light_sleep_percent'].median()
What was the median percentage of time I spent in deep sleep?,13.85,daily_metrics['deep_sleep_percent'].median()
What was the median number of minutes I spent in light sleep?,256.01,daily_metrics['light_sleep_minutes'].median()
What was my average resting heart rate today?,57.22,daily_metrics.during('today')['resting_heart_rate'].mean()
What was my average awake percentage over the past 30 days?,11.49,daily_metrics.during('last 30 days')['awake_percent'].mean()
How many days have I exercised today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
What was the lowest number of minutes I spent in light sleep over the past 30 days?,157.22,daily_metrics.during('last 30 days')['light_sleep_minutes'].min()
How many days did I have 248 minutes or more of light sleep?,27,daily_metrics.query('light_sleep_minutes >= 248')['datetime'].drop_duplicates().count()
What was the highest number of minutes I slept in the last 14 days?,569.78,daily_metrics.during('last 14 days')['sleep_minutes'].max()
What was my lowest percentage of light sleep in the past 14 days?,42.75,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
What was my average deep sleep percentage over the last 30 days?,14.01,daily_metrics.during('last 30 days')['deep_sleep_percent'].mean()
How many days in the last 30 days did I sleep for 162 minutes or more?,28,daily_metrics.query('sleep_minutes >= 162').during('last 30 days')['datetime'].drop_duplicates().count()
How many steps did I take in total?,338212.61,daily_metrics['steps'].sum()
How many days did I sleep less than 22 hours?,28,daily_metrics.query('sleep_minutes < 22*60')['datetime'].drop_duplicates().count()
What was the total percentage of light sleep I had yesterday?,56.57,daily_metrics.during('yesterday')['light_sleep_percent'].sum()
How many days today did I get less than 3 hours of REM sleep?,1,daily_metrics.query('rem_sleep_minutes < 3*60').during('today')['datetime'].drop_duplicates().count()
How many days have I been running?,1,"exercise_entries.query('activityName == ""Run""')['datetime'].drop_duplicates().count()"
What was my average number of deep sleep minutes over the past 7 days?,68.56,daily_metrics.during('last 7 days')['deep_sleep_minutes'].mean()
What was my lowest number of awake minutes?,25.82,daily_metrics['awake_minutes'].min()
What was my highest number of REM sleep minutes yesterday?,58.79,daily_metrics.during('yesterday')['rem_sleep_minutes'].max()
What was the median percentage of my deep sleep over the past 30 days?,13.85,daily_metrics.during('last 30 days')['deep_sleep_percent'].median()
What was my longest time awake within the last 21 days?,79.3,daily_metrics.during('last 21 days')['awake_minutes'].max()
What was the median percentage of time I spent in light sleep over the past 7 days?,53.56,daily_metrics.during('last 7 days')['light_sleep_percent'].median()
What is the greatest distance I have run in the last 30 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
How many minutes was I awake in the last 14 days?,611.51,daily_metrics.during('last 14 days')['awake_minutes'].sum()
"In the past 21 days, how many days did I sleep for at least 420 minutes?",10,daily_metrics.query('sleep_minutes >= 420').during('last 21 days')['datetime'].drop_duplicates().count()
What were my highest daily step counts over the last 21 days?,21775.93,daily_metrics.during('last 21 days')['steps'].max()
How many times have I run in the last 30 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 30 days').shape[0]"
How many days have I slept for 15 hours or less today?,1,daily_metrics.query('rem_sleep_minutes <= 15*60').during('today')['datetime'].drop_duplicates().count()
What is the total number of calories I burned during my first four runs in the past 14 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['calories'][:4].sum()"
How many days did I have 343 minutes or less of sleep?,1,daily_metrics.query('sleep_minutes <= 343')['datetime'].drop_duplicates().count()
What was my lowest awake percentage over the past 21 days?,6.61,daily_metrics.during('last 21 days')['awake_percent'].min()
What was the standard deviation of my light sleep minutes over the past 30 days?,59.34,daily_metrics.during('last 30 days')['light_sleep_minutes'].std()
What was my highest heart rate variability over the last 7 days?,51.1,daily_metrics.during('last 7 days')['heart_rate_variability'].max()
What is my average number of REM sleep minutes?,85.23,daily_metrics['rem_sleep_minutes'].mean()
What were my lowest awake minutes during the last 14 days?,28.4,daily_metrics.during('last 14 days')['awake_minutes'].min()
What is the total of my heart rate during runs on days when I took 18 or more steps?,163.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('steps >= 18'))['averageHeartRate'].sum()"
What was the distance of my longest run within the last 21 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
What is the total elevation gain for my runs where my speed was at least 86?,105.93,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed >= 86'))['elevationGain'].sum()"
What was the median number of steps I took in the past 7 days?,9800.54,daily_metrics.during('last 7 days')['steps'].median()
How many minutes of light sleep did I get today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].sum()
What is my lowest percentage of deep sleep today?,14.3,daily_metrics.during('today')['deep_sleep_percent'].min()
How many days in the last 30 days did I sleep for at least 5 hours?,27,daily_metrics.query('sleep_minutes >= 5*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my median REM sleep percentage yesterday?,14.13,daily_metrics.during('yesterday')['rem_sleep_percent'].median()
"Over the past 14 days, what was the median number of minutes I slept each night?",424.28,daily_metrics.during('last 14 days')['sleep_minutes'].median()
What was the date of my longest run within the last 14 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What is my total number of Active Zone Minutes (AZMs) for the days when I ran and burned more than 78 calories?,28.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('calories > 78'))['activeZoneMinutes'].sum()"
What was my total average heart rate during my last three runs?,163.0,"exercise_entries.query('activityName == ""Run""')['averageHeartRate'][-3:].sum()"
What was the median percentage of my REM sleep over the past 14 days?,20.46,daily_metrics.during('last 14 days')['rem_sleep_percent'].median()
What is my average number of awake minutes today?,61.86,daily_metrics.during('today')['awake_minutes'].mean()
What were my highest awake minutes in the past 7 days?,79.3,daily_metrics.during('last 7 days')['awake_minutes'].max()
What is the average percentage of time I spend in light sleep?,55.87,daily_metrics['light_sleep_percent'].mean()
What was my average light sleep percentage over the past 30 days?,55.87,daily_metrics.during('last 30 days')['light_sleep_percent'].mean()
What was the duration of my longest run in the past 21 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].max()"
What was my highest heart rate yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].max()
What is the standard deviation of my awake time during the past 14 days?,17.07,daily_metrics.during('last 14 days')['awake_minutes'].std()
How many days have I run in the past 14 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['datetime'].drop_duplicates().count()"
What was my average calorie burn for my last three runs within the past 14 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['calories'][-3:].mean()"
What activities did I perform today?,Run,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my highest heart rate in the past 7 days?,60.5,daily_metrics.during('last 7 days')['resting_heart_rate'].max()
What was my highest number of deep sleep minutes in the last 30 days?,93.54,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
"On days when I sleep for more than 214 minutes, what is my average running speed?",943.8,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 214'))['speed'].mean()"
What was the total percentage of light sleep I had yesterday?,56.57,daily_metrics.during('yesterday')['light_sleep_percent'].sum()
What unique activities have I participated in during the last 7 days?,Run,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What was the average number of minutes I spent in REM sleep over the last 30 days?,85.23,daily_metrics.during('last 30 days')['rem_sleep_minutes'].mean()
What is the average percentage of my REM sleep over the past 21 days?,20.14,daily_metrics.during('last 21 days')['rem_sleep_percent'].mean()
What was my average number of REM sleep minutes over the past 30 days?,85.23,daily_metrics.during('last 30 days')['rem_sleep_minutes'].mean()
What was the date of my furthest run?,13700.79,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
"On days when my running speed is at least 84, what is my average running duration?",14.52,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed >= 84'))['duration'].mean()"
What is the median number of minutes I spent in REM sleep today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].median()
What was my average number of deep sleep minutes over the past 21 days?,65.75,daily_metrics.during('last 21 days')['deep_sleep_minutes'].mean()
What was my average distance for the first three runs I completed in the last seven days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['distance'][:3].mean()"
What was the highest percentage of deep sleep I achieved yesterday?,18.65,daily_metrics.during('yesterday')['deep_sleep_percent'].max()
What was the median number of minutes I spent in REM sleep over the past 21 days?,84.37,daily_metrics.during('last 21 days')['rem_sleep_minutes'].median()
What was the average number of steps I took in the last 30 days?,12079.02,daily_metrics.during('last 30 days')['steps'].mean()
What is the date of my longest run?,13700.79,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
What is my total active zone minutes for days when I run and have less than 81% deep sleep?,28.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_percent < 81'))['activeZoneMinutes'].sum()"
How long was my last run within the past 30 days?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my total number of awake minutes over the past 21 days?,957.85,daily_metrics.during('last 21 days')['awake_minutes'].sum()
What was my total REM sleep percentage over the past 30 days?,484.25,daily_metrics.during('last 30 days')['rem_sleep_percent'].sum()
What was the maximum distance I ran in the last 21 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
How many days in the past 30 days have I slept for less than 11 hours?,28,daily_metrics.query('sleep_minutes < 11*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my average heart rate during my last three runs within the past 30 days?,163.0,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['averageHeartRate'][-3:].mean()"
What was the mean duration of my REM sleep today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].mean()
What was my average heart rate variability over the past 7 days?,34.88,daily_metrics.during('last 7 days')['heart_rate_variability'].mean()
What was the median number of steps I took yesterday?,11519.91,daily_metrics.during('yesterday')['steps'].median()
What was the median percentage of time I was awake over the past 7 days?,10.65,daily_metrics.during('last 7 days')['awake_percent'].median()
What was the average number of minutes I slept in the last 30 days?,453.49,daily_metrics.during('last 30 days')['sleep_minutes'].mean()
What is the standard deviation of my daily steps?,4899.36,daily_metrics['steps'].std()
What was my longest sleep duration yesterday?,416.14,daily_metrics.during('yesterday')['sleep_minutes'].max()
How many days yesterday did I sleep for less than 22 hours?,1,daily_metrics.query('sleep_minutes < 22*60').during('yesterday')['datetime'].drop_duplicates().count()
"On the most recent day I went running, how many steps did I take?",21775.93,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['steps'].mean()"
How many hours did I sleep less than 7 hours yesterday?,1,daily_metrics.query('sleep_minutes <= 21*60').during('yesterday')['datetime'].drop_duplicates().count()
What is the total duration of my runs that are less than or equal to 52 minutes?,14.52,"exercise_entries.query('activityName == ""Run"" and duration <= 52')['duration'].sum()"
What is my total elevation gain from runs on days when I slept 9 hours or less?,105.93,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes <= 9*60'))['elevationGain'].sum()"
What was my shortest awake time during the past 7 days?,28.56,daily_metrics.during('last 7 days')['awake_minutes'].min()
How many times have I run in the last 14 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 14 days').shape[0]"
What was my highest resting heart rate in the last 30 days?,61.71,daily_metrics.during('last 30 days')['resting_heart_rate'].max()
What was the maximum number of light sleep minutes I had today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].max()
What is the total distance I ran in the last 18 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 18 days')['distance'].sum()"
What unique activities have I engaged in during the last 14 days?,Run,exercise_entries.during('last 14 days')['activityName'].drop_duplicates().iloc[0]
What was my heart rate on the most recent day I went for a run?,55.27,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['resting_heart_rate'].mean()"
What is my average sleep time over the past 21 days?,436.15,daily_metrics.during('last 21 days')['sleep_minutes'].mean()
What was the duration of my run yesterday?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my lowest heart rate yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].min()
What was my median sleep duration over the last 30 days?,458.3,daily_metrics.during('last 30 days')['sleep_minutes'].median()
How many minutes was I awake today?,61.86,daily_metrics.during('today')['awake_minutes'].sum()
"On days when my heart rate variability is less than 96, what are my active zone minutes for running?",28.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('heart_rate_variability < 96'))['activeZoneMinutes'].mean()"
What was my highest REM sleep percentage today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].max()
What is the distance of my longest run in the last 21 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
How many days have I exercised in the past 21 days?,1,exercise_entries.during('last 21 days')['datetime'].drop_duplicates().count()
What was my standard deviation of light sleep percentage over the past 7 days?,7.62,daily_metrics.during('last 7 days')['light_sleep_percent'].std()
What is the duration of my longest run within the last 21 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].max()"
How many days have I had more than 6 hours of light sleep in the past 21 days?,17,daily_metrics.query('light_sleep_minutes > 6*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was my lowest number of deep sleep minutes in the last 21 days?,21.55,daily_metrics.during('last 21 days')['deep_sleep_minutes'].min()
What was my average distance for the last 4 runs I completed within the past 14 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'][-4:].mean()"
What is the total distance I ran on days when my heart rate was at least 89?,13700.79,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('averageHeartRate >= 89'))['distance'].sum()"
What was my lowest heart rate variability over the past 30 days?,19.23,daily_metrics.during('last 30 days')['heart_rate_variability'].min()
What is the standard deviation of my heart rate variability?,9.05,daily_metrics['heart_rate_variability'].std()
What was the standard deviation of my heart rate variability over the past 7 days?,9.46,daily_metrics.during('last 7 days')['heart_rate_variability'].std()
What was my mean resting heart rate today?,57.22,daily_metrics.during('today')['resting_heart_rate'].mean()
"Over the past 21 days, how many days have I slept for less than 12 hours?",19,daily_metrics.query('sleep_minutes < 12*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was my average calorie expenditure during my last run?,146.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['calories'].mean()"
What was the average amount of time I slept yesterday?,416.14,daily_metrics.during('yesterday')['sleep_minutes'].mean()
What is my lowest REM sleep percentage for today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].min()
How long was my most recent run within the last 30 days?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the duration of my longest run within the last 7 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['duration'].max()"
What was my lowest percentage of light sleep yesterday?,56.57,daily_metrics.during('yesterday')['light_sleep_percent'].min()
What is my highest deep sleep percentage?,26.14,daily_metrics['deep_sleep_percent'].max()
What was the median amount of time I spent awake?,52.5,daily_metrics['awake_minutes'].median()
What was my average daily deep sleep duration over the past 7 days?,68.56,daily_metrics.during('last 7 days')['deep_sleep_minutes'].mean()
What was my total awake percentage yesterday?,10.65,daily_metrics.during('yesterday')['awake_percent'].sum()
What was my average number of light sleep minutes over the past 7 days?,236.09,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
"Over the past 21 days, what is the median number of minutes I have slept?",427.89,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What was my heart rate's standard deviation over the past 30 days?,1.87,daily_metrics.during('last 30 days')['resting_heart_rate'].std()
What was the lowest number of minutes I spent in light sleep over the past 14 days?,168.42,daily_metrics.during('last 14 days')['light_sleep_minutes'].min()
"During the past 21 days, how many days did I sleep for less than 23 hours?",19,daily_metrics.query('sleep_minutes < 23*60').during('last 21 days')['datetime'].drop_duplicates().count()
"During the last 21 days, when did I run the furthest distance?",13700.79,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
What was the median percentage of time I was awake today?,14.76,daily_metrics.during('today')['awake_percent'].median()
What is the standard deviation of my light sleep minutes?,59.34,daily_metrics['light_sleep_minutes'].std()
What was my highest percentage of light sleep in the past 7 days?,61.51,daily_metrics.during('last 7 days')['light_sleep_percent'].max()
What unique exercise activities have I participated in over the past 30 days?,Run,exercise_entries.during('last 30 days')['activityName'].drop_duplicates().iloc[0]
What was my highest awake percentage over the last 7 days?,16.39,daily_metrics.during('last 7 days')['awake_percent'].max()
What was the maximum number of minutes I was awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].max()
What was my average heart rate during my last run?,163.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What is the standard deviation of the steps I have taken over the past 21 days?,4915.42,daily_metrics.during('last 21 days')['steps'].std()
How long was my most recent run within the last 21 days?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the distance of my longest run within the last 30 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What is my total resting heart rate?,1613.56,daily_metrics['resting_heart_rate'].sum()
What was my median REM sleep percentage today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].median()
How many days did I sleep 413 minutes or less within the last 14 days?,4,daily_metrics.query('sleep_minutes <= 413').during('last 14 days')['datetime'].drop_duplicates().count()
What was my median percentage of light sleep over the past 7 days?,53.56,daily_metrics.during('last 7 days')['light_sleep_percent'].median()
What is the lowest number of REM sleep minutes I have had today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].min()
"During the last 14 days, when did I achieve my longest distance while running?",13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What was my lowest number of awake minutes in the past 7 days?,28.56,daily_metrics.during('last 7 days')['awake_minutes'].min()
What is the sum of my awake percentages?,298.81,daily_metrics['awake_percent'].sum()
What was my highest REM sleep percentage over the past 14 days?,26.17,daily_metrics.during('last 14 days')['rem_sleep_percent'].max()
How many days did I run a distance of at least 98 units?,1,"exercise_entries.query('activityName == ""Run"" and distance >= 98')['datetime'].drop_duplicates().count()"
Could you please provide me with the standard deviation of my daily awake minutes?,17.16,daily_metrics['awake_minutes'].std()
What was my total elevation gain for my first three runs?,105.93,"exercise_entries.query('activityName == ""Run""')['elevationGain'][:3].sum()"
What was the duration of my most recent run yesterday?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my median number of active zone minutes?,23.31,daily_metrics['active_zone_minutes'].median()
What has been my total percentage of light sleep over the past 14 days?,640.54,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was my lowest REM sleep percentage in the past 7 days?,14.13,daily_metrics.during('last 7 days')['rem_sleep_percent'].min()
What is the greatest distance I have run in the last 14 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
How many minutes was I awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].sum()
What was my total sleep time yesterday?,416.14,daily_metrics.during('yesterday')['sleep_minutes'].sum()
How many days have I run in the past 21 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['datetime'].drop_duplicates().count()"
What was the standard deviation of my sleep duration over the past 7 days?,62.88,daily_metrics.during('last 7 days')['sleep_minutes'].std()
"Over the past 14 days, how many days did I have at least 345 minutes of light sleep?",12,daily_metrics.query('light_sleep_minutes >= 345').during('last 14 days')['datetime'].drop_duplicates().count()
What was the furthest distance I ran in the last 14 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What was the average number of minutes I spent in light sleep today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].mean()
What was my highest number of minutes in light sleep?,359.2,daily_metrics['light_sleep_minutes'].max()
What was the total number of minutes I spent in light sleep yesterday?,235.4,daily_metrics.during('yesterday')['light_sleep_minutes'].sum()
What was my total resting heart rate yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].sum()
What was my average awake percentage over the past seven days?,11.64,daily_metrics.during('last 7 days')['awake_percent'].mean()
Can you please list the unique activities I performed in the past seven days?,Run,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What was my average heart rate during my last run?,163.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What was the average percentage of my light sleep yesterday?,56.57,daily_metrics.during('yesterday')['light_sleep_percent'].mean()
What was my longest period of being awake?,89.85,daily_metrics['awake_minutes'].max()
What is the median of my light sleep minutes today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].median()
What is the lowest number of minutes I was awake?,25.82,daily_metrics['awake_minutes'].min()
What was the total duration of my runs over the past 14 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].sum()"
What was my total step count for the past 30 days?,338212.61,daily_metrics.during('last 30 days')['steps'].sum()
What was my average deep sleep time over the past 21 days?,65.75,daily_metrics.during('last 21 days')['deep_sleep_minutes'].mean()
What was the total duration of my last four runs within the past 14 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'][-4:].sum()"
What was the lowest number of minutes I was awake in the last 21 days?,28.4,daily_metrics.during('last 21 days')['awake_minutes'].min()
What unique activities have I participated in over the past 14 days?,Run,exercise_entries.during('last 14 days')['activityName'].drop_duplicates().iloc[0]
What was my highest percentage of deep sleep yesterday?,18.65,daily_metrics.during('yesterday')['deep_sleep_percent'].max()
How long did I run for yesterday?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is my average number of steps walked?,12079.02,daily_metrics['steps'].mean()
What is the median percentage of time I am awake?,11.21,daily_metrics['awake_percent'].median()
What was the standard deviation of my REM sleep minutes?,27.44,daily_metrics['rem_sleep_minutes'].std()
What is the sum of my active zone minutes?,618.64,daily_metrics['active_zone_minutes'].sum()
What is the standard deviation of my sleep duration over the past 14 days?,65.83,daily_metrics.during('last 14 days')['sleep_minutes'].std()
How long was my last run?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the standard deviation of my sleep time in minutes?,83.06,daily_metrics['sleep_minutes'].std()
What was the duration of my longest run within the last 7 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['duration'].max()"
What was the average number of steps I took yesterday?,11519.91,daily_metrics.during('yesterday')['steps'].mean()
What was my highest percentage of light sleep in the past 14 days?,63.75,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What is my median percentage of light sleep over the past 21 days?,53.96,daily_metrics.during('last 21 days')['light_sleep_percent'].median()
What was the standard deviation of my deep sleep percentage over the last 30 days?,4.72,daily_metrics.during('last 30 days')['deep_sleep_percent'].std()
How many minutes of light sleep have I had in the last 30 days?,7113.22,daily_metrics.during('last 30 days')['light_sleep_minutes'].sum()
"On days when I sleep less than 7 hours, what is my average running duration?",14.52,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 7*60'))['duration'].mean()"
What was the distance of my longest run within the last 14 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What is my highest percentage of deep sleep today?,14.3,daily_metrics.during('today')['deep_sleep_percent'].max()
How many days did I sleep for more than 7 hours?,18,daily_metrics.query('sleep_minutes > 7*60')['datetime'].drop_duplicates().count()
What was the standard deviation of my awake time over the past 30 days?,17.16,daily_metrics.during('last 30 days')['awake_minutes'].std()
What was the median of my awake percentage over the past 14 days?,10.72,daily_metrics.during('last 14 days')['awake_percent'].median()
What is the total number of minutes I spent in light sleep over the past 21 days?,4459.04,daily_metrics.during('last 21 days')['light_sleep_minutes'].sum()
What is my average calorie burn for runs where my speed exceeded 89?,146.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed > 89'))['calories'].mean()"
How many days did I sleep less than 4 hours in the past 21 days?,1,daily_metrics.query('sleep_minutes < 4*60').during('last 21 days')['datetime'].drop_duplicates().count()
How many active zone minutes did I have yesterday?,22.97,daily_metrics.during('yesterday')['active_zone_minutes'].sum()
"In the past 7 days, when was the date of my longest run?",13700.79,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['distance'].max()"
