question,label,code
What was my median resting heart rate over the past 30 days?,59.78,daily_metrics.during('last 30 days')['resting_heart_rate'].median()
How long was my most recent run within the last 30 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the distance of my longest run in the past 21 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
What is the total elevation gain I achieved during aerobic workouts in the last 25 days?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 25 days')['elevationGain'].sum()"
What was the standard deviation of my awake percentage over the last 21 days?,3.06,daily_metrics.during('last 21 days')['awake_percent'].std()
What was my highest step count yesterday?,14042.88,daily_metrics.during('yesterday')['steps'].max()
What is the duration of my longest run?,21.33,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
What was the median number of minutes I slept over the past 14 days?,458.29,daily_metrics.during('last 14 days')['sleep_minutes'].median()
What was my median awake percentage over the past 7 days?,11.45,daily_metrics.during('last 7 days')['awake_percent'].median()
What was my lowest awake percentage over the past 7 days?,9.66,daily_metrics.during('last 7 days')['awake_percent'].min()
What was the median number of minutes I spent in light sleep over the last 30 days?,263.8,daily_metrics.during('last 30 days')['light_sleep_minutes'].median()
How many steps have I taken on the treadmill where I have taken at least 49 steps?,3189.0,"exercise_entries.query('activityName == ""Treadmill"" and steps >= 49')['steps'].sum()"
What was my highest heart rate variability?,68.72,daily_metrics['heart_rate_variability'].max()
What is the shortest amount of time I was awake in the last 7 days?,42.07,daily_metrics.during('last 7 days')['awake_minutes'].min()
What are the different activities I engaged in today?,Outdoor Bike,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my average elevation gain for my two most recent runs within the last 21 days?,630.67,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['elevationGain'][-2:].mean()"
What is the total number of steps I took during aerobic workouts on days when I walked or ran at least 15 units of distance?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('distance >= 15'))['steps'].sum()"
What is the standard deviation of my light sleep minutes over the past 30 days?,58.41,daily_metrics.during('last 30 days')['light_sleep_minutes'].std()
"On days when I sleep more than 568 minutes, what is the average duration of my runs?",18.47,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 568'))['duration'].mean()"
What is my average percentage of deep sleep?,13.69,daily_metrics['deep_sleep_percent'].mean()
How many steps did I take during aerobic workouts on days when I slept less than 18 hours?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 18*60'))['steps'].sum()"
How many days have I had at least 2 hours of light sleep?,29,daily_metrics.query('light_sleep_minutes >= 2*60')['datetime'].drop_duplicates().count()
How many days did I engage in aerobic workouts during the last 30 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['datetime'].drop_duplicates().count()"
What was the average number of minutes I slept over the last 14 days?,448.43,daily_metrics.during('last 14 days')['sleep_minutes'].mean()
What was my lowest number of awake minutes in the past 7 days?,42.07,daily_metrics.during('last 7 days')['awake_minutes'].min()
What was the distance of my longest run in the last 30 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
"On days when I sleep less than 17 hours, what is the total time I spend on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 17*60'))['duration'].sum()"
What was my median number of deep sleep minutes today?,47.15,daily_metrics.during('today')['deep_sleep_minutes'].median()
What was the total number of REM sleep minutes I had in the past 14 days?,1233.18,daily_metrics.during('last 14 days')['rem_sleep_minutes'].sum()
What was the median number of REM sleep minutes I had in the past 30 days?,81.19,daily_metrics.during('last 30 days')['rem_sleep_minutes'].median()
What is the total percentage of time I was awake?,361.44,daily_metrics['awake_percent'].sum()
What was my average running distance over the past 26 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 26 days')['distance'].mean()"
What was my highest percentage of deep sleep in the past 7 days?,23.49,daily_metrics.during('last 7 days')['deep_sleep_percent'].max()
What is the standard deviation of my REM sleep minutes over the last 21 days?,38.37,daily_metrics.during('last 21 days')['rem_sleep_minutes'].std()
What was my median awake percentage over the past 7 days?,11.45,daily_metrics.during('last 7 days')['awake_percent'].median()
How many days have I slept less than 190 minutes in the last 21 days?,1,daily_metrics.query('sleep_minutes < 190').during('last 21 days')['datetime'].drop_duplicates().count()
What is my average number of awake minutes?,59.14,daily_metrics['awake_minutes'].mean()
What was the standard deviation of my sleep duration over the past 21 days?,111.46,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was the median number of minutes I spent in REM sleep yesterday?,117.32,daily_metrics.during('yesterday')['rem_sleep_minutes'].median()
How many days in the past 30 days did I have at least 257 minutes of light sleep?,27,daily_metrics.query('light_sleep_minutes >= 257').during('last 30 days')['datetime'].drop_duplicates().count()
What is the number of steps I took on the most recent day I did an aerobic workout?,15808.26,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['steps'].mean()"
What is the total number of active zone minutes I accumulated for aerobic workouts in the past 14 days?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['activeZoneMinutes'].sum()"
How many days did I have a heart rate of at least 36 while running?,2,"exercise_entries.query('activityName == ""Run"" and averageHeartRate >= 36')['datetime'].drop_duplicates().count()"
What was the average number of minutes I spent in light sleep yesterday?,256.87,daily_metrics.during('yesterday')['light_sleep_minutes'].mean()
What is the total duration of my last four aerobic workouts within the past 30 days?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['duration'][-4:].sum()"
What is the total of my heart rates during runs on days when I slept for fewer than 357 minutes?,124.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 357'))['averageHeartRate'].sum()"
What was my median heart rate variability yesterday?,43.87,daily_metrics.during('yesterday')['heart_rate_variability'].median()
What was my average number of light sleep minutes over the past 14 days?,242.42,daily_metrics.during('last 14 days')['light_sleep_minutes'].mean()
What was my longest run in the last 14 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What was the duration of my longest run in the last 30 days?,21.33,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['duration'].max()"
What is my average run duration over the past 17 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 17 days')['duration'].mean()"
What was my median percentage of light sleep?,55.42,daily_metrics['light_sleep_percent'].median()
What is the total number of steps I have walked in the last 14 days?,168331.16,daily_metrics.during('last 14 days')['steps'].sum()
What is my total number of steps on the treadmill when I have taken more than 32 steps?,3189.0,"exercise_entries.query('activityName == ""Treadmill"" and steps > 32')['steps'].sum()"
What was the median number of minutes I spent in deep sleep over the past 7 days?,63.42,daily_metrics.during('last 7 days')['deep_sleep_minutes'].median()
What was my median number of active zone minutes over the past 7 days?,41.26,daily_metrics.during('last 7 days')['active_zone_minutes'].median()
What was my median REM sleep percentage yesterday?,22.74,daily_metrics.during('yesterday')['rem_sleep_percent'].median()
How many steps did I take in total?,329000.34,daily_metrics['steps'].sum()
What is the standard deviation of my deep sleep minutes over the past 30 days?,22.58,daily_metrics.during('last 30 days')['deep_sleep_minutes'].std()
What was my average calorie expenditure during my last treadmill workout?,479.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['calories'].mean()"
What was my total number of steps in the last 7 days?,100663.99,daily_metrics.during('last 7 days')['steps'].sum()
What was my average awake percentage over the last seven days?,97.93,daily_metrics.during('last 7 days')['awake_percent'].sum()
How many minutes of REM sleep did I get yesterday?,117.32,daily_metrics.during('yesterday')['rem_sleep_minutes'].sum()
What was my mean active zone minutes over the last 30 days?,42.69,daily_metrics.during('last 30 days')['active_zone_minutes'].mean()
What was my average elevation gain for my last four aerobic workouts?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""')['elevationGain'][-4:].mean()"
"On days when I walk at least 99 steps, what is the average duration of my runs?",18.47,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('steps >= 99'))['duration'].mean()"
What was the average amount of time I slept over the past 14 days?,448.43,daily_metrics.during('last 14 days')['sleep_minutes'].mean()
What is my average number of active zone minutes today?,38.34,daily_metrics.during('today')['active_zone_minutes'].mean()
What was my average sleep time in minutes?,454.84,daily_metrics['sleep_minutes'].mean()
What was the standard deviation of my REM sleep minutes over the last 30 days?,36.71,daily_metrics.during('last 30 days')['rem_sleep_minutes'].std()
What is the standard deviation of the steps I have walked?,3570.9,daily_metrics['steps'].std()
"Over the past 21 days, what was the date of my longest run?",12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
"On days when I slept for more than 570 minutes, what was the total distance I covered on the treadmill?",20991.8,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 570'))['distance'].sum()"
What was the distance of my longest run within the last 21 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
What is the total of my heart rate readings during aerobic workouts on days when I was awake for 9% of the day or more?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('awake_percent >= 9'))['averageHeartRate'].sum()"
What were my average active zone minutes during my last aerobic workout?,8.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['activeZoneMinutes'].mean()"
What was the median percentage of time I spent in deep sleep?,13.74,daily_metrics['deep_sleep_percent'].median()
What is the maximum number of minutes I was awake today?,57.82,daily_metrics.during('today')['awake_minutes'].max()
How many days in the last 14 days did I have less than 631 minutes of light sleep?,14,daily_metrics.query('light_sleep_minutes < 631').during('last 14 days')['datetime'].drop_duplicates().count()
What was my average number of awake minutes over the last 21 days?,59.07,daily_metrics.during('last 21 days')['awake_minutes'].mean()
On how many days did my heart rate exceed 67 while running?,2,"exercise_entries.query('activityName == ""Run"" and averageHeartRate > 67')['datetime'].drop_duplicates().count()"
What was the mean distance of my first four runs?,6097.55,"exercise_entries.query('activityName == ""Run""')['distance'][:4].mean()"
What was my highest percentage of light sleep during the past 14 days?,60.91,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What was my average active zone minutes (AZM) for my first two aerobic workouts in the past 14 days?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['activeZoneMinutes'][:2].mean()"
What is the total of my heart rate while running on the treadmill on days when I slept for less than 440 minutes?,118.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 440'))['averageHeartRate'].sum()"
What was my highest number of light sleep minutes in the past 21 days?,358.28,daily_metrics.during('last 21 days')['light_sleep_minutes'].max()
What was my lowest awake percentage during the last 14 days?,8.47,daily_metrics.during('last 14 days')['awake_percent'].min()
What is my average elevation gain for runs during the last 16 days?,630.67,"exercise_entries.query('activityName == ""Run""').during('last 16 days')['elevationGain'].mean()"
How many times have I run in the last 30 days?,2,"exercise_entries.query('activityName == ""Run""').during('last 30 days').shape[0]"
What was the total percentage of my light sleep over the past 7 days?,441.21,daily_metrics.during('last 7 days')['light_sleep_percent'].sum()
What was my mean heart rate variability?,40.26,daily_metrics['heart_rate_variability'].mean()
"On days when I am awake for more than 2 minutes, what is my average active zone minutes for running?",29.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('awake_minutes > 2'))['activeZoneMinutes'].mean()"
Could you please tell me my average heart rate while using the treadmill on days when I slept for 310 minutes or more?,118.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes >= 310'))['averageHeartRate'].mean()"
What was my highest heart rate variability over the last 7 days?,68.72,daily_metrics.during('last 7 days')['heart_rate_variability'].max()
What was my median REM sleep percentage over the past 7 days?,18.39,daily_metrics.during('last 7 days')['rem_sleep_percent'].median()
What was my lowest awake percentage?,8.47,daily_metrics['awake_percent'].min()
"On days when I slept for 426 minutes or less, how many minutes did I spend on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 426'))['duration'].sum()"
"Over the past 14 days, how many days did I sleep for more than 195 minutes?",14,daily_metrics.query('sleep_minutes > 195').during('last 14 days')['datetime'].drop_duplicates().count()
How many steps have I walked today?,8481.62,daily_metrics.during('today')['steps'].sum()
What is the average percentage of time I spent in deep sleep today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].mean()
How many aerobic workouts have I done in the last 21 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days').shape[0]"
What was the standard deviation of my steps over the past 7 days?,2972.67,daily_metrics.during('last 7 days')['steps'].std()
What is the total percentage of time I spent in light sleep over the last 14 days?,753.44,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was my median percentage of light sleep?,55.42,daily_metrics['light_sleep_percent'].median()
What was my median heart rate variability today?,65.07,daily_metrics.during('today')['heart_rate_variability'].median()
What is my total elevation gain for Aerobic Workouts with an elevation gain of 11 or higher?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout"" and elevationGain >= 11')['elevationGain'].sum()"
What was the standard deviation of my deep sleep percentage over the last 30 days?,5.51,daily_metrics.during('last 30 days')['deep_sleep_percent'].std()
What was my total sleep time?,13190.49,daily_metrics['sleep_minutes'].sum()
What was my average number of light sleep minutes yesterday?,256.87,daily_metrics.during('yesterday')['light_sleep_minutes'].mean()
What has been my average calorie expenditure for aerobic workouts over the past 25 days?,124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 25 days')['calories'].mean()"
What is the median number of minutes I spent in light sleep today?,182.53,daily_metrics.during('today')['light_sleep_minutes'].median()
What was my average heart rate during my last aerobic workout?,100.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['averageHeartRate'].mean()"
Could you please calculate the total time I spent running on days when I slept for more than 79 minutes?,36.93,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 79'))['duration'].sum()"
"On days when I slept for 12 hours or less, what was my total running time?",36.93,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes <= 12*60'))['duration'].sum()"
What was the standard deviation of my REM sleep percentage over the last 30 days?,7.13,daily_metrics.during('last 30 days')['rem_sleep_percent'].std()
What was my average number of steps during aerobic workouts over the past 26 days?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 26 days')['steps'].mean()"
What is the standard deviation of my deep sleep minutes?,22.58,daily_metrics['deep_sleep_minutes'].std()
What is my lowest number of deep sleep minutes?,6.77,daily_metrics['deep_sleep_minutes'].min()
What was my average number of steps over the past 14 days?,12023.65,daily_metrics.during('last 14 days')['steps'].mean()
What is the standard deviation of my active zone minutes over the past seven days?,16.37,daily_metrics.during('last 7 days')['active_zone_minutes'].std()
What was the greatest number of minutes I slept in the last 30 days?,588.24,daily_metrics.during('last 30 days')['sleep_minutes'].max()
What is the total of my heart rate during aerobic workouts on days when I had 685 minutes or less of light sleep?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('light_sleep_minutes <= 685'))['averageHeartRate'].sum()"
What was my average treadmill workout duration over the past 22 days?,48.63,"exercise_entries.query('activityName == ""Treadmill""').during('last 22 days')['duration'].mean()"
How many days in the last 30 days did I have at least 262 minutes of light sleep?,27,daily_metrics.query('light_sleep_minutes >= 262').during('last 30 days')['datetime'].drop_duplicates().count()
What is my average active zone minutes (AZM) for days when I run and sleep for at least 9 hours?,29.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes >= 9'))['activeZoneMinutes'].mean()"
What is my average treadmill workout duration?,48.63,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['duration'].mean()"
What is the standard deviation of my deep sleep percentage?,5.51,daily_metrics['deep_sleep_percent'].std()
How many days have I been running?,2,"exercise_entries.query('activityName == ""Run""')['datetime'].drop_duplicates().count()"
What is the standard deviation of my deep sleep percentage?,5.51,daily_metrics['deep_sleep_percent'].std()
What is the total amount of REM sleep I've had in the past 30 days?,2471.07,daily_metrics.during('last 30 days')['rem_sleep_minutes'].sum()
What was my total resting heart rate over the past 7 days?,489.42,daily_metrics.during('last 7 days')['resting_heart_rate'].sum()
What is the maximum number of steps I took today?,8481.62,daily_metrics.during('today')['steps'].max()
What is my average number of active zone minutes for aerobic workouts on days when I slept 10 hours or less?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 10*60'))['activeZoneMinutes'].mean()"
What was my average REM sleep percentage over the past 14 days?,18.8,daily_metrics.during('last 14 days')['rem_sleep_percent'].mean()
What was my lowest percentage of light sleep over the past 7 days?,49.79,daily_metrics.during('last 7 days')['light_sleep_percent'].min()
What is the lowest number of minutes I have slept?,133.41,daily_metrics['sleep_minutes'].min()
"On the most recent day I performed an aerobic workout, how many minutes did I spend in deep sleep?",57.48,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['deep_sleep_minutes'].mean()"
What was the total duration of my first four runs?,36.93,"exercise_entries.query('activityName == ""Run""')['duration'][:4].sum()"
What was the median number of steps I took over the last 14 days?,11823.04,daily_metrics.during('last 14 days')['steps'].median()
What was my average number of deep sleep minutes over the past 7 days?,66.02,daily_metrics.during('last 7 days')['deep_sleep_minutes'].mean()
What was my highest number of REM sleep minutes during the past 21 days?,144.34,daily_metrics.during('last 21 days')['rem_sleep_minutes'].max()
What is my total REM sleep time for today?,41.31,daily_metrics.during('today')['rem_sleep_minutes'].sum()
How many times have I exercised today?,1,exercise_entries.during('today')['datetime'].count()
What is the total number of steps I have taken on the treadmill when my steps are 69 or more?,3189.0,"exercise_entries.query('activityName == ""Treadmill"" and steps >= 69')['steps'].sum()"
What was the average duration of my last aerobic workout?,31.57,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['duration'].mean()"
How long was my most recent run yesterday?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is my total number of steps for aerobic workouts where I took more than 79 steps?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and steps > 79')['steps'].sum()"
How many hours of deep sleep did I get yesterday that were less than 22 hours?,1,daily_metrics.query('deep_sleep_minutes < 22*60').during('yesterday')['datetime'].drop_duplicates().count()
How many days did I run with an active zone minute count of less than 62?,2,"exercise_entries.query('activityName == ""Run"" and activeZoneMinutes < 62')['datetime'].drop_duplicates().count()"
What were my highest active zone minutes in the last 30 days?,162.66,daily_metrics.during('last 30 days')['active_zone_minutes'].max()
What was the distance of my longest run in the past 7 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['distance'].max()"
What is the date of my longest run?,12195.1,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
What was the median of my heart rate variability today?,65.07,daily_metrics.during('today')['heart_rate_variability'].median()
What is the total distance I ran on days when my resting heart rate was 67 or below?,781.74,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('resting_heart_rate <= 67'))['speed'].sum()"
What is the standard deviation of my REM sleep percentage over the past 21 days?,7.57,daily_metrics.during('last 21 days')['rem_sleep_percent'].std()
What were my highest active zone minutes in the last 30 days?,162.66,daily_metrics.during('last 30 days')['active_zone_minutes'].max()
What was my highest heart rate variability over the past 30 days?,68.72,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
What is the total distance I covered on the treadmill on days when my light sleep percentage was less than 51%?,431.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_percent < 51'))['speed'].sum()"
What was the highest number of minutes I spent in light sleep today?,182.53,daily_metrics.during('today')['light_sleep_minutes'].max()
What are my average active zone minutes for today?,38.34,daily_metrics.during('today')['active_zone_minutes'].mean()
How many days have I run in the past 30 days?,2,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['datetime'].drop_duplicates().count()"
What was the median percentage of time I spent in light sleep yesterday?,49.79,daily_metrics.during('yesterday')['light_sleep_percent'].median()
How many times have I exercised in the last 14 days?,5,exercise_entries.during('last 14 days')['datetime'].count()
What is my total elevation gain for aerobic workouts over the past 21 days?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['elevationGain'].sum()"
What was the distance of my longest run in the last 30 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What is the standard deviation of my heart rate variability?,15.52,daily_metrics['heart_rate_variability'].std()
What was my highest step count over the last 7 days?,17856.52,daily_metrics.during('last 7 days')['steps'].max()
What is my total amount of light sleep over the past 30 days?,7207.55,daily_metrics.during('last 30 days')['light_sleep_minutes'].sum()
How many days in the past week did I sleep for less than 470 minutes?,3,daily_metrics.query('sleep_minutes < 470').during('last week')['datetime'].drop_duplicates().count()
What is my median time spent awake today?,57.82,daily_metrics.during('today')['awake_minutes'].median()
What was my highest percentage of being awake today?,17.59,daily_metrics.during('today')['awake_percent'].max()
What were my highest REM sleep minutes in the last 30 days?,144.34,daily_metrics.during('last 30 days')['rem_sleep_minutes'].max()
"On days when I consume more than 75 calories, what should be the duration of my aerobic workouts?",31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('calories > 75'))['duration'].mean()"
What are my treadmill steps on days when I have less than 9 hours of REM sleep?,3189.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('rem_sleep_minutes < 9*60'))['steps'].mean()"
What was my highest awake percentage during the last 21 days?,19.93,daily_metrics.during('last 21 days')['awake_percent'].max()
What was my average active zone minutes over the past 30 days?,42.69,daily_metrics.during('last 30 days')['active_zone_minutes'].mean()
What is the standard deviation of my heart rate variability?,15.52,daily_metrics['heart_rate_variability'].std()
How many times did I exercise today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
How many hours of REM sleep did I get yesterday that were less than 15 hours?,1,daily_metrics.query('rem_sleep_minutes < 15*60').during('yesterday')['datetime'].drop_duplicates().count()
"On days when I have more than 542 minutes of light sleep, what is my average treadmill duration?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_minutes > 542'))['duration'].mean()"
How many times have I exercised?,11,exercise_entries['datetime'].count()
What is my total percentage of deep sleep?,383.44,daily_metrics['deep_sleep_percent'].sum()
What is the standard deviation of my resting heart rate?,3.62,daily_metrics['resting_heart_rate'].std()
What was the total duration of my runs over the past 14 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].sum()"
What was my total active zone minutes for my last three aerobic workouts in the past 30 days?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['activeZoneMinutes'][-3:].sum()"
What was my average active zone minutes (AZM) for my first four runs during the past 14 days?,18.0,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['activeZoneMinutes'][:4].mean()"
What was my average awake percentage over the last 7 days?,12.24,daily_metrics.during('last 7 days')['awake_percent'].mean()
What was my median time spent awake in the last 14 days?,58.05,daily_metrics.during('last 14 days')['awake_minutes'].median()
What is the maximum number of minutes I have slept?,588.24,daily_metrics['sleep_minutes'].max()
"On the most recent day I performed an aerobic workout, how many minutes of deep sleep did I get?",57.48,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['deep_sleep_minutes'].mean()"
"On days when my steps exceed 95, what is my average treadmill duration?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('steps > 95'))['duration'].mean()"
What is the highest number of minutes I spent in light sleep?,358.28,daily_metrics['light_sleep_minutes'].max()
What was my total percentage of deep sleep over the last 30 days?,383.44,daily_metrics.during('last 30 days')['deep_sleep_percent'].sum()
What was the duration of my longest run within the past 14 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].max()"
How many days in the past week have I slept for 6 minutes or more?,8,daily_metrics.query('sleep_minutes >= 6').during('last week')['datetime'].drop_duplicates().count()
What was my lowest number of light sleep minutes in the last 7 days?,182.53,daily_metrics.during('last 7 days')['light_sleep_minutes'].min()
What was the median number of minutes I spent in deep sleep over the past 14 days?,61.72,daily_metrics.during('last 14 days')['deep_sleep_minutes'].median()
How many days yesterday did I have fewer than 220 minutes of deep sleep?,1,daily_metrics.query('deep_sleep_minutes < 220').during('yesterday')['datetime'].drop_duplicates().count()
How many days did I sleep for less than 707 minutes?,29,daily_metrics.query('sleep_minutes < 707')['datetime'].drop_duplicates().count()
"In the past 7 days, what was my average number of minutes of REM sleep?",92.71,daily_metrics.during('last 7 days')['rem_sleep_minutes'].median()
What was my median percentage of deep sleep today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].median()
"Over the past 21 days, what is the standard deviation of my REM sleep percentage?",7.57,daily_metrics.during('last 21 days')['rem_sleep_percent'].std()
What was my median awake percentage over the past 14 days?,12.79,daily_metrics.during('last 14 days')['awake_percent'].median()
What was my median awake percentage over the past 14 days?,12.79,daily_metrics.during('last 14 days')['awake_percent'].median()
What were my average calories burned during my last run?,111.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['calories'].mean()"
"In the past 7 days, how many days did I have 452 minutes or less of deep sleep?",8,daily_metrics.query('deep_sleep_minutes <= 452').during('last 7 days')['datetime'].drop_duplicates().count()
What was the lowest number of minutes I spent in deep sleep during the past 21 days?,20.26,daily_metrics.during('last 21 days')['deep_sleep_minutes'].min()
What was my total number of steps on the treadmill during the last 5 workouts within the past 21 days?,3189.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['steps'][-5:].sum()"
How many times have I done an aerobic workout?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').shape[0]"
How many days did I perform aerobic workouts lasting longer than 30 minutes?,1,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration > 30')['datetime'].drop_duplicates().count()"
What was my mean deep sleep percentage yesterday?,15.97,daily_metrics.during('yesterday')['deep_sleep_percent'].mean()
How many days in the past week have I slept less than 7 hours?,1,daily_metrics.query('sleep_minutes <= 7*60').during('last week')['datetime'].drop_duplicates().count()
"Over the last 16 days, what is the total number of calories I burned on the treadmill?",479.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 16 days')['calories'].sum()"
What is my average heart rate during aerobic workouts on days when I have over 15 active zone minutes?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('active_zone_minutes > 15'))['averageHeartRate'].mean()"
What was the standard deviation of my heart rate variability over the past 21 days?,12.58,daily_metrics.during('last 21 days')['heart_rate_variability'].std()
What is the total duration of my aerobic workouts?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""')['duration'].sum()"
What was my highest heart rate variability yesterday?,43.87,daily_metrics.during('yesterday')['heart_rate_variability'].max()
What are the steps I should take for an aerobic workout on days when I sleep for less than 490 minutes?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 490'))['steps'].mean()"
How many days did I run during the past week?,1,"exercise_entries.query('activityName == ""Run""').during('last week')['datetime'].drop_duplicates().count()"
What was the median amount of time I was awake yesterday?,59.28,daily_metrics.during('yesterday')['awake_minutes'].median()
"On days when I have 45 minutes or more of deep sleep, what is the total time I spend doing aerobic workouts?",31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('deep_sleep_minutes >= 45'))['duration'].sum()"
"On days when I slept fewer than 594 minutes, what was the total number of calories I burned during aerobic workouts?",124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 594'))['calories'].sum()"
What was my average number of steps during my first four treadmill workouts?,3189.0,"exercise_entries.query('activityName == ""Treadmill""')['steps'][:4].mean()"
What was the average duration of my deep sleep over the past 14 days?,62.58,daily_metrics.during('last 14 days')['deep_sleep_minutes'].mean()
What is the total number of minutes I was awake in the last 7 days?,460.47,daily_metrics.during('last 7 days')['awake_minutes'].sum()
