question,label,code
How many times have I gone running in the last 30 days?,2,"exercise_entries.query('activityName == ""Run""').during('last 30 days').shape[0]"
What was my longest sleep duration yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].max()
What was my median REM sleep percentage?,15.2,daily_metrics['rem_sleep_percent'].median()
What was my total resting heart rate over the last 7 days?,229.68,daily_metrics.during('last 7 days')['resting_heart_rate'].sum()
What is my average number of REM sleep minutes today?,75.49,daily_metrics.during('today')['rem_sleep_minutes'].mean()
What was my lowest heart rate variability over the past 30 days?,7.11,daily_metrics.during('last 30 days')['heart_rate_variability'].min()
What was the total number of minutes I spent in deep sleep yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].sum()
What is my total REM sleep percentage for the past 21 days?,182.96,daily_metrics.during('last 21 days')['rem_sleep_percent'].sum()
What was the standard deviation of my active zone minutes over the last 21 days?,22.58,daily_metrics.during('last 21 days')['active_zone_minutes'].std()
How many days in the last 30 days did I sleep for more than 224 minutes?,20,daily_metrics.query('sleep_minutes > 224').during('last 30 days')['datetime'].drop_duplicates().count()
What was my average resting heart rate over the past 21 days?,58.11,daily_metrics.during('last 21 days')['resting_heart_rate'].mean()
What is the lowest value of my heart rate variability today?,37.99,daily_metrics.during('today')['heart_rate_variability'].min()
What was my median time spent awake over the past 7 days?,64.13,daily_metrics.during('last 7 days')['awake_minutes'].median()
What was the maximum number of minutes I slept yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].max()
What was my average resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].mean()
How many days did I run and burn more than 47 calories?,2,"exercise_entries.query('activityName == ""Run"" and calories > 47')['datetime'].drop_duplicates().count()"
What was the duration of my most recent run yesterday?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the average duration of my sleep yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].mean()
Could you please tell me the median number of minutes I spent in REM sleep over the past 21 days?,71.03,daily_metrics.during('last 21 days')['rem_sleep_minutes'].median()
"On days when I took more than 84 steps, what is the total number of calories I burned while running?",365.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('steps > 84'))['calories'].sum()"
What was my total percentage of light sleep over the past 14 days?,346.75,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What is the standard deviation of my awake percentage over the past 7 days?,3.38,daily_metrics.during('last 7 days')['awake_percent'].std()
What was the lowest number of steps I walked in the last 30 days?,2700.75,daily_metrics.during('last 30 days')['steps'].min()
What was the maximum number of minutes I spent in light sleep?,379.7,daily_metrics['light_sleep_minutes'].max()
What was my average REM sleep percentage over the past 7 days?,15.34,daily_metrics.during('last 7 days')['rem_sleep_percent'].mean()
What was the median percentage of deep sleep I experienced yesterday?,13.39,daily_metrics.during('yesterday')['deep_sleep_percent'].median()
What is my average percentage of deep sleep today?,15.08,daily_metrics.during('today')['deep_sleep_percent'].mean()
What was the distance of my longest run in the last 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
How long was my most recent run?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is my lowest percentage of light sleep?,47.34,daily_metrics['light_sleep_percent'].min()
What was my average sleep duration over the past 14 days?,438.91,daily_metrics.during('last 14 days')['sleep_minutes'].mean()
What are the different types of physical activities I have engaged in?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
How many days in the last 14 did I sleep for less than 182 minutes?,1,daily_metrics.query('sleep_minutes < 182').during('last 14 days')['datetime'].drop_duplicates().count()
What is the lowest percentage of deep sleep I had today?,15.08,daily_metrics.during('today')['deep_sleep_percent'].min()
What was my average heart rate during my last two runs within the past 30 days?,111.5,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['averageHeartRate'][-2:].mean()"
What was the standard deviation of my REM sleep minutes over the past 7 days?,12.18,daily_metrics.during('last 7 days')['rem_sleep_minutes'].std()
How many hours of sleep did I get yesterday?,1,daily_metrics.query('sleep_minutes >= 4*60').during('yesterday')['datetime'].drop_duplicates().count()
How many days today did I have fewer than 7 hours of deep sleep?,1,daily_metrics.query('deep_sleep_minutes < 7*60').during('today')['datetime'].drop_duplicates().count()
What was the highest number of REM sleep minutes I experienced in the last 21 days?,97.23,daily_metrics.during('last 21 days')['rem_sleep_minutes'].max()
What is the total heart rate variability for the past 7 days?,118.79,daily_metrics.during('last 7 days')['heart_rate_variability'].sum()
What was my longest time awake in the last 7 days?,89.4,daily_metrics.during('last 7 days')['awake_minutes'].max()
What was my highest heart rate over the last 14 days?,64.27,daily_metrics.during('last 14 days')['resting_heart_rate'].max()
What was my lowest percentage of light sleep over the past 14 days?,55.42,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
What was my longest time spent awake?,89.4,daily_metrics['awake_minutes'].max()
What was my total awake percentage over the past 7 days?,45.38,daily_metrics.during('last 7 days')['awake_percent'].sum()
What was my median awake percentage?,14.41,daily_metrics['awake_percent'].median()
What was my total deep sleep percentage over the last 14 days?,62.6,daily_metrics.during('last 14 days')['deep_sleep_percent'].sum()
How many days have I exercised?,2,exercise_entries['datetime'].drop_duplicates().count()
What was my total percentage of time awake yesterday?,18.79,daily_metrics.during('yesterday')['awake_percent'].sum()
What was my lowest REM sleep percentage over the past 7 days?,12.21,daily_metrics.during('last 7 days')['rem_sleep_percent'].min()
How long was my most recent run?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the average percentage of REM sleep I experienced during the past 30 days?,14.28,daily_metrics.during('last 30 days')['rem_sleep_percent'].mean()
What was the duration of my most recent run within the last 21 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What were my highest active zone minutes today?,56.81,daily_metrics.during('today')['active_zone_minutes'].max()
What was the duration of my longest run?,25.18,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
What is my median heart rate variability?,43.53,daily_metrics['heart_rate_variability'].median()
What was my lowest percentage of deep sleep in the past 7 days?,8.24,daily_metrics.during('last 7 days')['deep_sleep_percent'].min()
What was the average duration of my sleep over the past 21 days?,435.69,daily_metrics.during('last 21 days')['sleep_minutes'].mean()
What was my highest percentage of light sleep in the past 30 days?,75.97,daily_metrics.during('last 30 days')['light_sleep_percent'].max()
What is my lowest awake percentage today?,12.13,daily_metrics.during('today')['awake_percent'].min()
What was the median percentage of time I spent in light sleep today?,57.28,daily_metrics.during('today')['light_sleep_percent'].median()
What is my average calorie burn for runs on days when I slept for 322 minutes or more?,182.5,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes >= 322'))['calories'].mean()"
What was my total awake percentage over the last 14 days?,94.65,daily_metrics.during('last 14 days')['awake_percent'].sum()
What was my median resting heart rate over the past 21 days?,57.82,daily_metrics.during('last 21 days')['resting_heart_rate'].median()
How many days in the last 30 days did I have fewer than 606 minutes of REM sleep?,18,daily_metrics.query('rem_sleep_minutes < 606').during('last 30 days')['datetime'].drop_duplicates().count()
What was the median number of steps I walked yesterday?,6680.37,daily_metrics.during('yesterday')['steps'].median()
How many minutes of light sleep did I get yesterday?,264.47,daily_metrics.during('yesterday')['light_sleep_minutes'].sum()
"On days when I slept for at least 249 minutes, what was my average number of active zone minutes during runs?",5.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes >= 249'))['activeZoneMinutes'].mean()"
What is the median number of minutes I spent in deep sleep today?,73.41,daily_metrics.during('today')['deep_sleep_minutes'].median()
What is my median deep sleep percentage over the last 21 days?,10.71,daily_metrics.during('last 21 days')['deep_sleep_percent'].median()
What was my total number of active zone minutes in the last 30 days?,581.74,daily_metrics.during('last 30 days')['active_zone_minutes'].sum()
How many minutes of sleep did I get in the past 14 days?,3950.15,daily_metrics.during('last 14 days')['sleep_minutes'].sum()
"In the past 7 days, how many days did I sleep deeply for less than 4 hours?",4,daily_metrics.query('deep_sleep_minutes < 4*60').during('last 7 days')['datetime'].drop_duplicates().count()
How many days in the past 21 days did I have less than 22 hours of deep sleep?,15,daily_metrics.query('deep_sleep_minutes < 22*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was the standard deviation of my light sleep percentage over the past 7 days?,1.71,daily_metrics.during('last 7 days')['light_sleep_percent'].std()
What was my average percentage of light sleep?,60.81,daily_metrics['light_sleep_percent'].mean()
What was the average number of minutes I was awake yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].mean()
What was my highest percentage of time spent awake in the last 30 days?,20.29,daily_metrics.during('last 30 days')['awake_percent'].max()
What was the longest amount of time I was awake in the past 7 days?,89.4,daily_metrics.during('last 7 days')['awake_minutes'].max()
What was my average number of light sleep minutes over the past 21 days?,281.32,daily_metrics.during('last 21 days')['light_sleep_minutes'].mean()
What was my average awake percentage over the past 7 days?,15.13,daily_metrics.during('last 7 days')['awake_percent'].mean()
How many minutes did I sleep yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].sum()
What was my lowest number of awake minutes in the past 30 days?,26.99,daily_metrics.during('last 30 days')['awake_minutes'].min()
What is my average number of steps taken today?,2700.75,daily_metrics.during('today')['steps'].mean()
What is my average heart rate during runs on days when I sleep less than 372 minutes?,115.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 372'))['averageHeartRate'].mean()"
What unique activities have I performed?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
What is the total elevation gain for my runs on days when I slept less than 8 hours?,98.87,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 8*60'))['elevationGain'].sum()"
What is my lowest recorded sleep duration?,161.66,daily_metrics['sleep_minutes'].min()
What has been the average duration of my REM sleep over the past 21 days?,70.17,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What was the highest number of steps I took in the last 7 days?,7991.79,daily_metrics.during('last 7 days')['steps'].max()
What was my total heart rate today?,58.56,daily_metrics.during('today')['resting_heart_rate'].sum()
What was my highest REM sleep percentage over the past 7 days?,18.29,daily_metrics.during('last 7 days')['rem_sleep_percent'].max()
What was my total percentage of light sleep yesterday?,55.6,daily_metrics.during('yesterday')['light_sleep_percent'].sum()
What are my average active zone minutes for today?,56.81,daily_metrics.during('today')['active_zone_minutes'].mean()
What was the lowest number of minutes I spent in deep sleep today?,73.41,daily_metrics.during('today')['deep_sleep_minutes'].min()
How many steps did I take today?,2700.75,daily_metrics.during('today')['steps'].sum()
How many days did I sleep fewer than 646 minutes?,21,daily_metrics.query('sleep_minutes < 646')['datetime'].drop_duplicates().count()
What is my highest number of light sleep minutes in the past 21 days?,347.12,daily_metrics.during('last 21 days')['light_sleep_minutes'].max()
What is the median number of minutes I sleep?,439.13,daily_metrics['sleep_minutes'].median()
What was the median number of minutes I was awake during the last 14 days?,69.19,daily_metrics.during('last 14 days')['awake_minutes'].median()
What was my total time awake in the last 14 days?,575.46,daily_metrics.during('last 14 days')['awake_minutes'].sum()
What was my lowest percentage of REM sleep today?,15.51,daily_metrics.during('today')['rem_sleep_percent'].min()
How many days within the last 21 days did I sleep for at least 387 minutes?,14,daily_metrics.query('sleep_minutes >= 387').during('last 21 days')['datetime'].drop_duplicates().count()
How many minutes have I slept today?,486.81,daily_metrics.during('today')['sleep_minutes'].sum()
How many days today did I sleep less than 20 hours?,1,daily_metrics.query('sleep_minutes < 20*60').during('today')['datetime'].drop_duplicates().count()
"Over the last 14 days, how many minutes of light sleep have I had in total?",2344.22,daily_metrics.during('last 14 days')['light_sleep_minutes'].sum()
What was my percentage of light sleep on the most recent day I went for a run?,64.04,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['light_sleep_percent'].mean()"
What is the standard deviation of the time I was awake during the past 7 days?,21.7,daily_metrics.during('last 7 days')['awake_minutes'].std()
What was my highest heart rate variability over the past 21 days?,60.41,daily_metrics.during('last 21 days')['heart_rate_variability'].max()
What is my mean awake percentage?,13.05,daily_metrics['awake_percent'].mean()
What has been the total number of minutes I have spent in deep sleep over the past 14 days?,490.56,daily_metrics.during('last 14 days')['deep_sleep_minutes'].sum()
What was the highest number of REM sleep minutes I had yesterday?,58.09,daily_metrics.during('yesterday')['rem_sleep_minutes'].max()
How many minutes did I sleep yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].sum()
"On days when my REM sleep exceeds 21 minutes, what is the total distance I have run?",40115.08,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes > 21'))['distance'].sum()"
How long was my most recent run today?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is my lowest heart rate variability today?,37.99,daily_metrics.during('today')['heart_rate_variability'].min()
What was the lowest number of minutes I spent in light sleep over the past 14 days?,264.47,daily_metrics.during('last 14 days')['light_sleep_minutes'].min()
What is the total percentage of time I was awake today?,12.13,daily_metrics.during('today')['awake_percent'].sum()
What was the total distance I ran on days when I slept for less than 92 minutes of REM sleep?,40115.08,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes < 92'))['distance'].sum()"
How many minutes of light sleep have I had in the past 30 days?,5654.38,daily_metrics.during('last 30 days')['light_sleep_minutes'].sum()
How many minutes have I been awake in the last 7 days?,254.88,daily_metrics.during('last 7 days')['awake_minutes'].sum()
What was the total number of minutes I spent in deep sleep yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].sum()
What is the median percentage of time I spend in deep sleep?,12.99,daily_metrics['deep_sleep_percent'].median()
Could you please tell me the total number of minutes I spent in light sleep over the past 30 days?,5654.38,daily_metrics.during('last 30 days')['light_sleep_minutes'].sum()
What was my average number of light sleep minutes over the past 7 days?,275.33,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
What is the total time I spent running for durations of less than 25 minutes?,21.4,"exercise_entries.query('activityName == ""Run"" and duration < 25')['duration'].sum()"
What was my standard deviation of resting heart rate over the past 7 days?,0.97,daily_metrics.during('last 7 days')['resting_heart_rate'].std()
"In the past 21 days, how many days did I sleep for less than 1320 minutes (22 hours)?",15,daily_metrics.query('sleep_minutes < 22*60').during('last 21 days')['datetime'].drop_duplicates().count()
What has been my average active zone minutes (AZM) for running over the past 25 days?,9.0,"exercise_entries.query('activityName == ""Run""').during('last 25 days')['activeZoneMinutes'].mean()"
"Over the past 21 days, what was my median number of minutes slept?",462.65,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What is my highest daily step count?,27192.72,daily_metrics['steps'].max()
What was my highest number of awake minutes in the last 21 days?,89.4,daily_metrics.during('last 21 days')['awake_minutes'].max()
What was my highest heart rate variability over the last 30 days?,60.41,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
Could you please tell me my total deep sleep minutes?,1129.6,daily_metrics['deep_sleep_minutes'].sum()
What was my median resting heart rate over the last 30 days?,57.8,daily_metrics.during('last 30 days')['resting_heart_rate'].median()
What were my median active zone minutes?,20.89,daily_metrics['active_zone_minutes'].median()
"On days when I have an elevation gain of at least 25 feet while running, what is my average run duration?",23.29,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('elevationGain >= 25'))['duration'].mean()"
"Over the past 21 days, how many days did I sleep for 14 hours or less in REM sleep?",13,daily_metrics.query('rem_sleep_minutes <= 14*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was my lowest resting heart rate?,54.65,daily_metrics['resting_heart_rate'].min()
How many minutes of REM sleep did I get today?,75.49,daily_metrics.during('today')['rem_sleep_minutes'].sum()
What was my lowest percentage of light sleep in the past 7 days?,55.6,daily_metrics.during('last 7 days')['light_sleep_percent'].min()
What was my average light sleep percentage over the past 30 days?,60.81,daily_metrics.during('last 30 days')['light_sleep_percent'].mean()
What was my total number of active zone minutes yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].sum()
What was my average deep sleep percentage over the past 7 days?,12.24,daily_metrics.during('last 7 days')['deep_sleep_percent'].mean()
What was my lowest percentage of deep sleep over the past 14 days?,6.47,daily_metrics.during('last 14 days')['deep_sleep_percent'].min()
What is the total number of steps I took while running when I took more than 3 steps?,5075.0,"exercise_entries.query('activityName == ""Run"" and steps > 3')['steps'].sum()"
How many times have I exercised in the past 7 days?,2,exercise_entries.during('last 7 days')['datetime'].count()
What is my average elevation gain for runs where the elevation gain is at least 31?,101.06,"exercise_entries.query('activityName == ""Run"" and elevationGain >= 31')['elevationGain'].mean()"
What was my lowest number of light sleep minutes yesterday?,264.47,daily_metrics.during('yesterday')['light_sleep_minutes'].min()
How many days did I sleep less than 4 hours?,1,daily_metrics.query('sleep_minutes < 4*60')['datetime'].drop_duplicates().count()
What was my median deep sleep percentage over the past 7 days?,13.39,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
How many days in the last week did I sleep for more than 356 minutes?,3,daily_metrics.query('sleep_minutes > 356').during('last week')['datetime'].drop_duplicates().count()
What was my highest percentage of REM sleep yesterday?,12.21,daily_metrics.during('yesterday')['rem_sleep_percent'].max()
What was the distance of my longest run in the past 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What was my average heart rate during my last run?,115.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What has been the median of my heart rate variability over the past 21 days?,45.33,daily_metrics.during('last 21 days')['heart_rate_variability'].median()
What was the duration of my most recent run within the last 14 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my median heart rate variability over the last 21 days?,45.33,daily_metrics.during('last 21 days')['heart_rate_variability'].median()
What was the average duration of my previous runs?,21.4,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['duration'].mean()"
What is my highest recorded number of REM sleep minutes?,97.23,daily_metrics['rem_sleep_minutes'].max()
What was my lowest heart rate today?,58.56,daily_metrics.during('today')['resting_heart_rate'].min()
What was my average heart rate over the past 21 days?,58.11,daily_metrics.during('last 21 days')['resting_heart_rate'].mean()
What has been my median awake percentage over the past 21 days?,14.77,daily_metrics.during('last 21 days')['awake_percent'].median()
What is the total of my heart rate during runs on days when my resting heart rate was higher than 10?,223.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('resting_heart_rate > 10'))['averageHeartRate'].sum()"
What was my median heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].median()
What was my median number of active zone minutes over the last 14 days?,18.67,daily_metrics.during('last 14 days')['active_zone_minutes'].median()
What is the total number of steps I took while running when I took more than 38 steps?,5075.0,"exercise_entries.query('activityName == ""Run"" and steps > 38')['steps'].sum()"
What was the median number of minutes I was awake over the last 30 days?,48.96,daily_metrics.during('last 30 days')['awake_minutes'].median()
What unique activities have I done in the past 7 days?,Run,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What was the distance of my longest run in the last 30 days?,20455.19,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
How long was my last run within the past 21 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What were my highest awake minutes yesterday?,89.4,daily_metrics.during('yesterday')['awake_minutes'].max()
What is the median value of my resting heart rate?,57.8,daily_metrics['resting_heart_rate'].median()
What was my median number of minutes of light sleep over the past 14 days?,284.19,daily_metrics.during('last 14 days')['light_sleep_minutes'].median()
What was my highest percentage of light sleep over the past 21 days?,73.68,daily_metrics.during('last 21 days')['light_sleep_percent'].max()
What was my median resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].median()
What was my median resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].median()
What was the duration of my most recent run within the last 30 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my median deep sleep percentage over the past 7 days?,13.39,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
What was the average number of minutes I spent in REM sleep over the past 7 days?,73.04,daily_metrics.during('last 7 days')['rem_sleep_minutes'].mean()
How many minutes in total am I awake each day?,1159.29,daily_metrics['awake_minutes'].sum()
What was my standard deviation of deep sleep percentage over the last 7 days?,3.56,daily_metrics.during('last 7 days')['deep_sleep_percent'].std()
How many times have I exercised today?,1,exercise_entries.during('today')['datetime'].count()
How many days have I exercised in the last 30 days?,2,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What was my total number of light sleep minutes yesterday?,264.47,daily_metrics.during('yesterday')['light_sleep_minutes'].sum()
What were my lowest active zone minutes in the past 7 days?,10.81,daily_metrics.during('last 7 days')['active_zone_minutes'].min()
What was the average number of minutes I spent in deep sleep today?,73.41,daily_metrics.during('today')['deep_sleep_minutes'].mean()
What was my lowest awake percentage over the past 7 days?,12.13,daily_metrics.during('last 7 days')['awake_percent'].min()
What is the lowest number of steps I have walked in the last 21 days?,2700.75,daily_metrics.during('last 21 days')['steps'].min()
What percentage of time have I been awake today?,12.13,daily_metrics.during('today')['awake_percent'].sum()
What was my average REM sleep duration over the past 7 days?,73.04,daily_metrics.during('last 7 days')['rem_sleep_minutes'].mean()
How many days did I engage in running activities with a calorie burn of 42 or more?,2,"exercise_entries.query('activityName == ""Run"" and calories >= 42')['datetime'].drop_duplicates().count()"
What was my median REM sleep percentage over the last 7 days?,15.51,daily_metrics.during('last 7 days')['rem_sleep_percent'].median()
What was the average percentage of time I spent in deep sleep over the past 14 days?,10.43,daily_metrics.during('last 14 days')['deep_sleep_percent'].mean()
What was the standard deviation of my steps over the past 21 days?,4135.63,daily_metrics.during('last 21 days')['steps'].std()
What was my total awake percentage over the last 21 days?,173.62,daily_metrics.during('last 21 days')['awake_percent'].sum()
What was the duration of my last run within the past 7 days?,21.4,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is my median heart rate variability?,43.53,daily_metrics['heart_rate_variability'].median()
What was my highest heart rate variability in the last 30 days?,60.41,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
What was the highest number of steps I walked in the last 30 days?,27192.72,daily_metrics.during('last 30 days')['steps'].max()
What was my average number of minutes awake in the past 30 days?,55.2,daily_metrics.during('last 30 days')['awake_minutes'].mean()
What was my standard deviation of resting heart rate over the past 7 days?,0.97,daily_metrics.during('last 7 days')['resting_heart_rate'].std()
What was the average duration of my deep sleep yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].mean()
What is the standard deviation of my REM sleep minutes?,20.59,daily_metrics['rem_sleep_minutes'].std()
"On days when my deep sleep is less than 76 minutes, how many steps have I taken while running?",5075.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_minutes < 76'))['steps'].sum()"
What unique activities have I participated in over the past 14 days?,Run,exercise_entries.during('last 14 days')['activityName'].drop_duplicates().iloc[0]
What is the duration of my longest run in the last 30 days?,25.18,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['duration'].max()"
What was my highest heart rate variability today?,37.99,daily_metrics.during('today')['heart_rate_variability'].max()
What is the standard deviation of my percentage of time spent awake?,4.28,daily_metrics['awake_percent'].std()
What is the duration of my longest run?,25.18,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
What has been my median awake percentage over the past 21 days?,14.77,daily_metrics.during('last 21 days')['awake_percent'].median()
What was the shortest period of time I was awake today?,59.07,daily_metrics.during('today')['awake_minutes'].min()
What were my lowest awake minutes today?,59.07,daily_metrics.during('today')['awake_minutes'].min()
What was the average number of active zone minutes I had in the past 14 days?,32.94,daily_metrics.during('last 14 days')['active_zone_minutes'].mean()
How many days have I slept less than 11 hours within the last 21 days?,15,daily_metrics.query('sleep_minutes < 11*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was my maximum REM sleep duration in the past 7 days?,87.57,daily_metrics.during('last 7 days')['rem_sleep_minutes'].max()
What is my average heart rate during runs on days when I sleep less than 15 hours?,111.5,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes <= 15*60'))['averageHeartRate'].mean()"
What was my total deep sleep time yesterday?,63.7,daily_metrics.during('yesterday')['deep_sleep_minutes'].sum()
What was my lowest percentage of deep sleep today?,15.08,daily_metrics.during('today')['deep_sleep_percent'].min()
What was my average active zone minutes (AZM) during my last run?,9.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['activeZoneMinutes'].mean()"
What was my average daily deep sleep time over the past 7 days?,57.5,daily_metrics.during('last 7 days')['deep_sleep_minutes'].mean()
What was my highest resting heart rate yesterday?,57.8,daily_metrics.during('yesterday')['resting_heart_rate'].max()
What was the highest number of minutes I spent in deep sleep over the past 14 days?,75.83,daily_metrics.during('last 14 days')['deep_sleep_minutes'].max()
What is the median percentage of time I spent in deep sleep over the past 14 days?,9.88,daily_metrics.during('last 14 days')['deep_sleep_percent'].median()
Could you please tell me how many minutes I slept today?,486.81,daily_metrics.during('today')['sleep_minutes'].sum()
What was my total heart rate variability over the past 21 days?,643.5,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
What was the standard deviation of my deep sleep percentage over the past 14 days?,3.42,daily_metrics.during('last 14 days')['deep_sleep_percent'].std()
What was the shortest amount of time I slept in the last 7 days?,161.66,daily_metrics.during('last 7 days')['sleep_minutes'].min()
What unique activities have I participated in during the last 30 days?,Run,exercise_entries.during('last 30 days')['activityName'].drop_duplicates().iloc[0]
How many days did I sleep for at least 331 minutes?,19,daily_metrics.query('sleep_minutes >= 331')['datetime'].drop_duplicates().count()
What is the total elevation gain for my runs where the elevation gain exceeded 74?,202.11,"exercise_entries.query('activityName == ""Run"" and elevationGain > 74')['elevationGain'].sum()"
What was my average heart rate variability over the past 7 days?,29.7,daily_metrics.during('last 7 days')['heart_rate_variability'].mean()
How many days did I sleep for 691 minutes or less?,21,daily_metrics.query('sleep_minutes <= 691')['datetime'].drop_duplicates().count()
What was my median awake percentage yesterday?,18.79,daily_metrics.during('yesterday')['awake_percent'].median()
What was the maximum number of light sleep minutes I had today?,278.85,daily_metrics.during('today')['light_sleep_minutes'].max()
What was my average REM sleep percentage over the past 30 days?,14.28,daily_metrics.during('last 30 days')['rem_sleep_percent'].mean()
How much elevation did I gain while running on days when I slept 335 minutes or less?,98.87,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes <= 335'))['elevationGain'].sum()"
What was the median percentage of time I spent in light sleep today?,57.28,daily_metrics.during('today')['light_sleep_percent'].median()
What was my average percentage of light sleep over the past 30 days?,60.81,daily_metrics.during('last 30 days')['light_sleep_percent'].mean()
What was the standard deviation of my active zone minutes over the past 7 days?,29.53,daily_metrics.during('last 7 days')['active_zone_minutes'].std()
What are my median minutes of light sleep?,280.76,daily_metrics['light_sleep_minutes'].median()
How many days in the last 14 days did I sleep for less than 5 hours?,8,daily_metrics.query('sleep_minutes < 5*60').during('last 14 days')['datetime'].drop_duplicates().count()
What is the standard deviation of my awake percentage over the past 30 days?,4.28,daily_metrics.during('last 30 days')['awake_percent'].std()
What is my highest resting heart rate?,64.27,daily_metrics['resting_heart_rate'].max()
What is my lowest recorded REM sleep percentage?,6.59,daily_metrics['rem_sleep_percent'].min()
Could you please calculate the total calories I burned while running on days when I slept for more than 5 hours?,365.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 5*60'))['calories'].sum()"
What is my median REM sleep percentage?,15.2,daily_metrics['rem_sleep_percent'].median()
What was the median number of minutes I was awake over the past 21 days?,66.56,daily_metrics.during('last 21 days')['awake_minutes'].median()
How many days during the last 7 days did I sleep for at least 231 minutes?,3,daily_metrics.query('sleep_minutes >= 231').during('last 7 days')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in deep sleep over the last 21 days?,54.5,daily_metrics.during('last 21 days')['deep_sleep_minutes'].median()
What was my highest percentage of time awake yesterday?,18.79,daily_metrics.during('yesterday')['awake_percent'].max()
What was my highest awake percentage over the past 14 days?,18.79,daily_metrics.during('last 14 days')['awake_percent'].max()
