question,label,code
"On the most recent day I did an aerobic workout, how long did I sleep?",99.17,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['sleep_minutes'].mean()"
What is my total heart rate during aerobic workouts on days when I took 7 or fewer steps?,243.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('steps <= 7'))['averageHeartRate'].sum()"
What is the total number of steps I took in the last 21 days?,219664.37,daily_metrics.during('last 21 days')['steps'].sum()
What is my average percentage of light sleep?,60.97,daily_metrics['light_sleep_percent'].mean()
What was my highest percentage of time spent awake during the past 30 days?,18.69,daily_metrics.during('last 30 days')['awake_percent'].max()
What was my highest number of deep sleep minutes yesterday?,36.18,daily_metrics.during('yesterday')['deep_sleep_minutes'].max()
What was my mean heart rate for my first two aerobic workouts within the last 30 days?,117.5,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['averageHeartRate'][:2].mean()"
What were my highest deep sleep minutes in the last 14 days?,102.03,daily_metrics.during('last 14 days')['deep_sleep_minutes'].max()
How many minutes have I been awake today?,58.44,daily_metrics.during('today')['awake_minutes'].sum()
How many times have I exercised in the past 7 days?,2,exercise_entries.during('last 7 days')['datetime'].count()
What was the median number of steps I took in the last 7 days?,10443.87,daily_metrics.during('last 7 days')['steps'].median()
What was my lowest amount of sleep in the last 14 days?,99.17,daily_metrics.during('last 14 days')['sleep_minutes'].min()
What was my lowest number of deep sleep minutes in the last 30 days?,16.79,daily_metrics.during('last 30 days')['deep_sleep_minutes'].min()
What was the average number of minutes I spent in REM sleep today?,51.91,daily_metrics.during('today')['rem_sleep_minutes'].mean()
What was my highest deep sleep percentage over the past 7 days?,23.12,daily_metrics.during('last 7 days')['deep_sleep_percent'].max()
What was my standard deviation of steps over the last 30 days?,3095.44,daily_metrics.during('last 30 days')['steps'].std()
What is the minimum number of light sleep minutes I have had in the last 14 days?,150.52,daily_metrics.during('last 14 days')['light_sleep_minutes'].min()
What was the lowest number of minutes I slept in the past 14 days?,99.17,daily_metrics.during('last 14 days')['sleep_minutes'].min()
What is my average number of steps on the treadmill on days when I sleep for 308 minutes or more?,418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes >= 308'))['steps'].mean()"
What was my total heart rate while using the treadmill on days when I slept for 328 minutes or more?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes >= 328'))['averageHeartRate'].sum()"
"On days when I have at least 125 minutes of light sleep, what is my average calorie burn while using the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_minutes >= 125'))['calories'].mean()"
What is my lowest number of deep sleep minutes over the last 21 days?,17.78,daily_metrics.during('last 21 days')['deep_sleep_minutes'].min()
How many days in the past 21 days have I slept for less than 697 minutes?,19,daily_metrics.query('sleep_minutes < 697').during('last 21 days')['datetime'].drop_duplicates().count()
What was my average number of steps?,10927.88,daily_metrics['steps'].mean()
What was my longest sleep duration over the past 7 days?,490.52,daily_metrics.during('last 7 days')['sleep_minutes'].max()
What was my median REM sleep percentage over the past 30 days?,15.92,daily_metrics.during('last 30 days')['rem_sleep_percent'].median()
What is my standard deviation of awake percentage over the past 7 days?,2.69,daily_metrics.during('last 7 days')['awake_percent'].std()
What was my highest percentage of deep sleep today?,13.73,daily_metrics.during('today')['deep_sleep_percent'].max()
How many days did I use the treadmill for less than 52 minutes?,1,"exercise_entries.query('activityName == ""Treadmill"" and duration < 52')['datetime'].drop_duplicates().count()"
What was my average treadmill workout duration over the past 27 days?,11.03,"exercise_entries.query('activityName == ""Treadmill""').during('last 27 days')['duration'].mean()"
What is the standard deviation of my light sleep percentage over the past 30 days?,8.21,daily_metrics.during('last 30 days')['light_sleep_percent'].std()
What is the average number of minutes I spent in REM sleep over the past 21 days?,63.63,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What is the lowest number of minutes I spent in REM sleep over the last 21 days?,20.59,daily_metrics.during('last 21 days')['rem_sleep_minutes'].min()
What was the median number of minutes I spent in REM sleep over the past 14 days?,62.11,daily_metrics.during('last 14 days')['rem_sleep_minutes'].median()
What was my median percentage of deep sleep over the past 7 days?,13.78,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
What was my total number of steps during my first four aerobic workouts in the last 14 days?,7478.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['steps'][:4].sum()"
What is the sum of my resting heart rate over the past 21 days?,1171.12,daily_metrics.during('last 21 days')['resting_heart_rate'].sum()
What were my lowest steps in the last 14 days?,6124.66,daily_metrics.during('last 14 days')['steps'].min()
How many minutes was I awake yesterday?,63.0,daily_metrics.during('yesterday')['awake_minutes'].sum()
What was the average duration of my deep sleep yesterday?,36.18,daily_metrics.during('yesterday')['deep_sleep_minutes'].mean()
"Over the past 30 days, how many days did I have at least 394 minutes of light sleep?",18,daily_metrics.query('light_sleep_minutes >= 394').during('last 30 days')['datetime'].drop_duplicates().count()
What was my total elevation gain for my last five aerobic workouts within the past seven days?,762.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days')['elevationGain'][-5:].sum()"
What was my average heart rate for my last three aerobic workouts yesterday?,129.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['averageHeartRate'][-3:].mean()"
What was my median percentage of light sleep over the past 30 days?,61.86,daily_metrics.during('last 30 days')['light_sleep_percent'].median()
What are my lowest active zone minutes?,4.0,daily_metrics['active_zone_minutes'].min()
What was my median sleep duration over the past 14 days?,441.08,daily_metrics.during('last 14 days')['sleep_minutes'].median()
What is the total elevation gain I achieved on the treadmill on days when my heart rate exceeded 62?,121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('averageHeartRate > 62'))['elevationGain'].sum()"
What is my average active zone minutes (AZM) on the treadmill on days when my resting heart rate is above 36?,2.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('resting_heart_rate > 36'))['activeZoneMinutes'].mean()"
What is the standard deviation of my resting heart rate?,3.11,daily_metrics['resting_heart_rate'].std()
What is my average number of REM sleep minutes?,63.53,daily_metrics['rem_sleep_minutes'].mean()
What was the median value of my heart rate variability?,19.56,daily_metrics['heart_rate_variability'].median()
What is the minimum number of minutes I have been awake today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
"On days when I slept for over 5 hours, what is the total of my heart rate measurements taken during treadmill workouts?",90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 5*60'))['averageHeartRate'].sum()"
What was my highest number of active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].max()
How many days did I sleep less than 546 minutes in the last 30 days?,28,daily_metrics.query('sleep_minutes < 546').during('last 30 days')['datetime'].drop_duplicates().count()
What was the median number of steps I took today?,13684.34,daily_metrics.during('today')['steps'].median()
How many minutes was I awake in the past 7 days?,336.3,daily_metrics.during('last 7 days')['awake_minutes'].sum()
What is my total heart rate while using the treadmill on days when I slept for more than 473 minutes?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 473'))['averageHeartRate'].sum()"
What was my average step count yesterday?,6124.66,daily_metrics.during('yesterday')['steps'].mean()
What was my highest heart rate variability over the past 14 days?,25.06,daily_metrics.during('last 14 days')['heart_rate_variability'].max()
What was my highest awake percentage over the past 14 days?,13.76,daily_metrics.during('last 14 days')['awake_percent'].max()
What was my highest step count yesterday?,6124.66,daily_metrics.during('yesterday')['steps'].max()
What were my highest awake minutes in the last 30 days?,83.8,daily_metrics.during('last 30 days')['awake_minutes'].max()
How many days in the past 14 days did I sleep for more than 228 minutes?,11,daily_metrics.query('sleep_minutes > 228').during('last 14 days')['datetime'].drop_duplicates().count()
What are the recommended steps for my aerobic workout on days when I have less than 16 hours of REM sleep?,2539.83,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('rem_sleep_minutes < 16*60'))['steps'].mean()"
What is the total number of Active Zone Minutes I accumulated on the treadmill on days when my average heart rate was 2 or higher?,2.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('averageHeartRate >= 2'))['activeZoneMinutes'].sum()"
What was the mean number of active zone minutes during my last aerobic workout?,48.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['activeZoneMinutes'].mean()"
What is the total number of minutes I spent in light sleep?,7183.83,daily_metrics['light_sleep_minutes'].sum()
What was my average heart rate during my last two aerobic workouts within the past 14 days?,120.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['averageHeartRate'][-2:].mean()"
What was my average sleep time in minutes today?,490.52,daily_metrics.during('today')['sleep_minutes'].mean()
What was my median number of deep sleep minutes over the past 7 days?,62.99,daily_metrics.during('last 7 days')['deep_sleep_minutes'].median()
What was my average heart rate during the first four aerobic workouts I did yesterday?,129.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['averageHeartRate'][:4].mean()"
How many days have I slept for at least 472 minutes today?,1,daily_metrics.query('sleep_minutes >= 472').during('today')['datetime'].drop_duplicates().count()
What was my total percentage of light sleep over the past 30 days?,1402.39,daily_metrics.during('last 30 days')['light_sleep_percent'].sum()
What was my average calorie burn during my last treadmill workout?,29.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['calories'].mean()"
What is the shortest amount of time I was awake today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
How many days did I perform aerobic workouts that lasted for at least 10 minutes?,6,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration >= 10')['datetime'].drop_duplicates().count()"
What was the median percentage of my REM sleep over the past 14 days?,12.85,daily_metrics.during('last 14 days')['rem_sleep_percent'].median()
What was my total percentage of light sleep over the past 14 days?,560.8,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was my median resting heart rate over the last 30 days?,62.43,daily_metrics.during('last 30 days')['resting_heart_rate'].median()
What was the longest duration of sleep I had in the past 14 days?,490.52,daily_metrics.during('last 14 days')['sleep_minutes'].max()
What was my lowest percentage of deep sleep in the past 30 days?,3.66,daily_metrics.during('last 30 days')['deep_sleep_percent'].min()
What was my lowest resting heart rate in the last 14 days?,57.97,daily_metrics.during('last 14 days')['resting_heart_rate'].min()
What was the total duration I spent on the treadmill over the last 30 days?,11.03,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['duration'].sum()"
"On days when I have at least 13 active zone minutes, what is the average duration of my aerobic workouts?",29.19,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('activeZoneMinutes >= 13'))['duration'].mean()"
What were my highest active zone minutes in the last 14 days?,151.27,daily_metrics.during('last 14 days')['active_zone_minutes'].max()
"In the past 21 days, how many days did I have 290 minutes or more of light sleep?",16,daily_metrics.query('light_sleep_minutes >= 290').during('last 21 days')['datetime'].drop_duplicates().count()
What is my highest number of minutes spent in light sleep?,348.15,daily_metrics['light_sleep_minutes'].max()
What was my highest number of REM sleep minutes in the past 7 days?,95.35,daily_metrics.during('last 7 days')['rem_sleep_minutes'].max()
What was my lowest number of light sleep minutes in the last 30 days?,150.52,daily_metrics.during('last 30 days')['light_sleep_minutes'].min()
What is my average calorie burn on the treadmill for workouts where I burned at least 19 calories?,29.0,"exercise_entries.query('activityName == ""Treadmill"" and calories >= 19')['calories'].mean()"
What unique activities have I done today?,Aerobic Workout,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my highest heart rate variability over the last 14 days?,25.06,daily_metrics.during('last 14 days')['heart_rate_variability'].max()
What is the total of my heart rate during aerobic workouts on days when I slept for less than 559 minutes?,719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 559'))['averageHeartRate'].sum()"
Could you please tell me the maximum number of minutes I spent in light sleep over the past 30 days?,348.15,daily_metrics.during('last 30 days')['light_sleep_minutes'].max()
"On days when I slept 705 minutes or less, what was my average calorie burn while using the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 705'))['calories'].mean()"
What were my average active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].mean()
How many days did I do an aerobic workout yesterday?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['datetime'].drop_duplicates().count()"
"On days when my active zone minutes are less than or equal to 95, what is the total time I spend doing aerobic workouts?",142.6,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('active_zone_minutes <= 95'))['duration'].sum()"
How many days in the last 14 days did I sleep deeply for less than 8 hours?,12,daily_metrics.query('deep_sleep_minutes < 8*60').during('last 14 days')['datetime'].drop_duplicates().count()
What was my total number of steps for my first five aerobic workouts?,12247.0,"exercise_entries.query('activityName == ""Aerobic Workout""')['steps'][:5].sum()"
What was the standard deviation of my sleep duration over the past 21 days?,97.7,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was the lowest number of steps I took in the last 7 days?,6124.66,daily_metrics.during('last 7 days')['steps'].min()
What was the standard deviation of my awake time over the past 21 days?,15.1,daily_metrics.during('last 21 days')['awake_minutes'].std()
What was my lowest number of awake minutes in the past 7 days?,28.94,daily_metrics.during('last 7 days')['awake_minutes'].min()
What was my lowest percentage of time awake today?,11.91,daily_metrics.during('today')['awake_percent'].min()
What was my total resting heart rate yesterday?,58.83,daily_metrics.during('yesterday')['resting_heart_rate'].sum()
What was my highest percentage of deep sleep in the last 30 days?,23.12,daily_metrics.during('last 30 days')['deep_sleep_percent'].max()
What was the standard deviation of my resting heart rate over the last 21 days?,1.9,daily_metrics.during('last 21 days')['resting_heart_rate'].std()
What was my lowest resting heart rate in the last 14 days?,57.97,daily_metrics.during('last 14 days')['resting_heart_rate'].min()
What was the total percentage of deep sleep I experienced in the last 30 days?,290.23,daily_metrics.during('last 30 days')['deep_sleep_percent'].sum()
What was the median duration of my sleep over the past 7 days?,441.27,daily_metrics.during('last 7 days')['sleep_minutes'].median()
"On days when I slept for more than 427 minutes, what was the total number of calories I burned while using the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 427'))['calories'].sum()"
What was my highest heart rate variability over the past 21 days?,26.78,daily_metrics.during('last 21 days')['heart_rate_variability'].max()
What was the total duration of my aerobic workouts in the last 30 days?,175.12,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['duration'].sum()"
"On the most recent day I used the treadmill, what was my heart rate variability?",12.93,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['heart_rate_variability'].mean()"
How many minutes did I sleep yesterday?,99.17,daily_metrics.during('yesterday')['sleep_minutes'].sum()
What was the maximum number of minutes I spent in light sleep today?,312.81,daily_metrics.during('today')['light_sleep_minutes'].max()
How long did I spend on the treadmill in the past 21 days?,11.03,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['duration'].sum()"
What was my total resting heart rate yesterday?,58.83,daily_metrics.during('yesterday')['resting_heart_rate'].sum()
What was the average duration of my deep sleep today?,67.36,daily_metrics.during('today')['deep_sleep_minutes'].mean()
What was my highest percentage of deep sleep in the past 7 days?,23.12,daily_metrics.during('last 7 days')['deep_sleep_percent'].max()
What was the standard deviation of my light sleep percentage over the past 21 days?,8.93,daily_metrics.during('last 21 days')['light_sleep_percent'].std()
What was my average heart rate during my last treadmill workout?,90.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['averageHeartRate'].mean()"
What was the median percentage of time I spent in light sleep over the past 21 days?,63.77,daily_metrics.during('last 21 days')['light_sleep_percent'].median()
What was my average heart rate during aerobic workouts over the past 22 days?,121.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 22 days')['averageHeartRate'].mean()"
What is the total percentage of light sleep I have had in the past 14 days?,560.8,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was the standard deviation of my resting heart rate over the past 14 days?,1.71,daily_metrics.during('last 14 days')['resting_heart_rate'].std()
What is the lowest number of steps I have walked in a day?,4967.46,daily_metrics['steps'].min()
What is my median resting heart rate?,62.43,daily_metrics['resting_heart_rate'].median()
How many days did I sleep for less than 21 hours in REM sleep?,25,daily_metrics.query('rem_sleep_minutes < 21*60')['datetime'].drop_duplicates().count()
What were my lowest active zone minutes in the last 14 days?,4.0,daily_metrics.during('last 14 days')['active_zone_minutes'].min()
What is the total number of minutes I spent in light sleep over the last 21 days?,4716.28,daily_metrics.during('last 21 days')['light_sleep_minutes'].sum()
What was the standard deviation of my sleep time over the last 30 days?,89.0,daily_metrics.during('last 30 days')['sleep_minutes'].std()
What was my total heart rate variability over the last 30 days?,537.43,daily_metrics.during('last 30 days')['heart_rate_variability'].sum()
What was my median REM sleep duration over the past 14 days?,62.11,daily_metrics.during('last 14 days')['rem_sleep_minutes'].median()
What was my highest heart rate variability over the past 7 days?,23.98,daily_metrics.during('last 7 days')['heart_rate_variability'].max()
What is the total duration of my aerobic workouts that lasted 97 minutes or less?,175.12,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration <= 97')['duration'].sum()"
How many days in the past 30 days have I slept for less than 3 hours?,27,daily_metrics.query('sleep_minutes < 3*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my highest heart rate variability over the last 14 days?,25.06,daily_metrics.during('last 14 days')['heart_rate_variability'].max()
What was the median of my active zone minutes over the past 14 days?,95.14,daily_metrics.during('last 14 days')['active_zone_minutes'].median()
What is the average number of active zone minutes I have had today?,151.27,daily_metrics.during('today')['active_zone_minutes'].mean()
What is the lowest number of minutes I spent in light sleep over the past 7 days?,202.16,daily_metrics.during('last 7 days')['light_sleep_minutes'].min()
What was my highest number of light sleep minutes?,348.15,daily_metrics['light_sleep_minutes'].max()
What is my lowest percentage of light sleep?,40.77,daily_metrics['light_sleep_percent'].min()
What was my average heart rate for my first two aerobic workouts yesterday?,129.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['averageHeartRate'][:2].mean()"
What was the median percentage of my light sleep over the past 14 days?,63.77,daily_metrics.during('last 14 days')['light_sleep_percent'].median()
What was my average heart rate during my first two aerobic workouts?,117.5,"exercise_entries.query('activityName == ""Aerobic Workout""')['averageHeartRate'][:2].mean()"
What was the average number of minutes I spent in light sleep over the past 7 days?,278.03,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
What was my average elevation gain during my first two treadmill workouts?,121.92,"exercise_entries.query('activityName == ""Treadmill""')['elevationGain'][:2].mean()"
What was my average sleep time?,416.06,daily_metrics['sleep_minutes'].mean()
What was my average heart rate while running on the treadmill on days when I slept less than 18 hours?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 18*60'))['averageHeartRate'].mean()"
What is the sum of my resting heart rate over the last 14 days?,730.03,daily_metrics.during('last 14 days')['resting_heart_rate'].sum()
What was my average number of active zone minutes over the past 14 days?,78.55,daily_metrics.during('last 14 days')['active_zone_minutes'].mean()
What was my median light sleep percentage over the past 21 days?,63.77,daily_metrics.during('last 21 days')['light_sleep_percent'].median()
What is my average treadmill duration for sessions lasting 8 minutes or longer?,11.03,"exercise_entries.query('activityName == ""Treadmill"" and duration >= 8')['duration'].mean()"
How many days did I use the treadmill in the last 30 days?,1,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['datetime'].drop_duplicates().count()"
How many days did I engage in aerobic workouts during the past seven days?,2,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days')['datetime'].drop_duplicates().count()"
What was my average heart rate during aerobic workouts over the past 15 days?,119.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 15 days')['averageHeartRate'].mean()"
How many days have I exercised in the last 21 days?,9,exercise_entries.during('last 21 days')['datetime'].drop_duplicates().count()
How many aerobic workouts did I do in the last 30 days?,6,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days').shape[0]"
What were my highest active zone minutes in the last 14 days?,151.27,daily_metrics.during('last 14 days')['active_zone_minutes'].max()
What was the standard deviation of my light sleep minutes over the past 14 days?,61.63,daily_metrics.during('last 14 days')['light_sleep_minutes'].std()
"On days when I slept less than 22 hours deeply, what was my total time spent on the treadmill?",11.03,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('deep_sleep_minutes < 22*60'))['duration'].sum()"
How many days during the last 21 days did I sleep for at least 394 minutes?,11,daily_metrics.query('sleep_minutes >= 394').during('last 21 days')['datetime'].drop_duplicates().count()
What is the total number of calories I burned during my last four aerobic workouts?,1064.0,"exercise_entries.query('activityName == ""Aerobic Workout""')['calories'][-4:].sum()"
What was the median percentage of time I spent in deep sleep?,12.21,daily_metrics['deep_sleep_percent'].median()
What was my median number of deep sleep minutes over the past 14 days?,56.79,daily_metrics.during('last 14 days')['deep_sleep_minutes'].median()
What was the minimum number of minutes I spent in REM sleep today?,51.91,daily_metrics.during('today')['rem_sleep_minutes'].min()
What is the average number of steps I take?,10927.88,daily_metrics['steps'].mean()
What is the total duration of my aerobic workouts over the past 20 days?,117.97,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 20 days')['duration'].sum()"
Could you please calculate my total elevation gain on the treadmill for days when I slept less than 5 hours?,121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 5*60'))['elevationGain'].sum()"
What is the standard deviation of my awake minutes over the past 7 days?,15.35,daily_metrics.during('last 7 days')['awake_minutes'].std()
How many days have I done aerobic workouts in the past 30 days?,6,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['datetime'].drop_duplicates().count()"
What was my highest number of deep sleep minutes today?,67.36,daily_metrics.during('today')['deep_sleep_minutes'].max()
What is my median awake percentage?,11.29,daily_metrics['awake_percent'].median()
What was the standard deviation of my resting heart rate over the past 14 days?,1.71,daily_metrics.during('last 14 days')['resting_heart_rate'].std()
What is the total number of calories I burned during aerobic workouts where I burned at least 21 calories?,1555.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and calories >= 21')['calories'].sum()"
How many aerobic workouts did I do yesterday?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday').shape[0]"
"During the last 30 days, what was the total number of active zone minutes?",2435.74,daily_metrics.during('last 30 days')['active_zone_minutes'].sum()
What is the total number of active zone minutes I have accumulated on the treadmill with less than 40 active zone minutes per session?,2.0,"exercise_entries.query('activityName == ""Treadmill"" and activeZoneMinutes < 40')['activeZoneMinutes'].sum()"
What was my lowest resting heart rate?,57.97,daily_metrics['resting_heart_rate'].min()
What was my lowest amount of REM sleep today?,51.91,daily_metrics.during('today')['rem_sleep_minutes'].min()
"On days when I sleep for more than 65 minutes, what is my average calorie burn during aerobic workouts?",259.17,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes > 65'))['calories'].mean()"
"On days when I had over 10 minutes of deep sleep, what was the total duration of my aerobic workouts?",175.12,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('deep_sleep_minutes > 10'))['duration'].sum()"
What was my total heart rate during aerobic workouts on days when I had less than 178 minutes of REM sleep?,719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('rem_sleep_minutes < 178'))['averageHeartRate'].sum()"
What is the lowest number of minutes I've spent in deep sleep?,16.79,daily_metrics['deep_sleep_minutes'].min()
What is the standard deviation of my active zone minutes over the past 7 days?,46.31,daily_metrics.during('last 7 days')['active_zone_minutes'].std()
What was the average amount of sleep I got over the last 14 days?,441.08,daily_metrics.during('last 14 days')['sleep_minutes'].median()
"On days when I have at least 60 minutes of light sleep, what is the total number of calories I burn while using the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_minutes >= 60'))['calories'].sum()"
What is the total number of active zone minutes I had for aerobic workouts on days when my deep sleep percentage was 61% or less?,240.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('deep_sleep_percent <= 61'))['activeZoneMinutes'].sum()"
What is my average percentage of light sleep today?,63.77,daily_metrics.during('today')['light_sleep_percent'].mean()
What was the lowest number of minutes I was awake in the last 21 days?,24.86,daily_metrics.during('last 21 days')['awake_minutes'].min()
What was my highest number of sleep minutes in the last 21 days?,490.52,daily_metrics.during('last 21 days')['sleep_minutes'].max()
What is my lowest number of active zone minutes in the last 21 days?,4.0,daily_metrics.during('last 21 days')['active_zone_minutes'].min()
What is the total duration of my aerobic workouts that lasted 48 minutes or less?,175.12,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration <= 48')['duration'].sum()"
What is my highest recorded number of minutes of REM sleep?,127.06,daily_metrics['rem_sleep_minutes'].max()
"On days when I slept for less than 151 minutes, what was my total heart rate during aerobic workouts?",129.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 151'))['averageHeartRate'].sum()"
What is the total number of calories I burned during aerobic workouts on days when I slept less than 3 hours?,1555.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes < 3*60'))['calories'].sum()"
"Over the past 21 days, what was my median number of minutes spent in light sleep?",274.05,daily_metrics.during('last 21 days')['light_sleep_minutes'].median()
What was the total duration of my aerobic workout yesterday?,32.52,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['duration'].sum()"
What was my median REM sleep percentage?,15.92,daily_metrics['rem_sleep_percent'].median()
What is the average duration of my aerobic workouts that are 83 minutes or less?,29.19,"exercise_entries.query('activityName == ""Aerobic Workout"" and duration < 83')['duration'].mean()"
"Over the past 21 days, how many days did I sleep for less than 6 hours?",13,daily_metrics.query('sleep_minutes < 6*60').during('last 21 days')['datetime'].drop_duplicates().count()
What was my longest sleep duration over the past 7 days?,490.52,daily_metrics.during('last 7 days')['sleep_minutes'].max()
What has been my average calorie expenditure while using the treadmill over the past 22 days?,29.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 22 days')['calories'].mean()"
What was my highest heart rate variability over the past 21 days?,26.78,daily_metrics.during('last 21 days')['heart_rate_variability'].max()
What was the median percentage of my light sleep over the past 14 days?,63.77,daily_metrics.during('last 14 days')['light_sleep_percent'].median()
What is the median number of minutes I spent in deep sleep today?,67.36,daily_metrics.during('today')['deep_sleep_minutes'].median()
What was the lowest number of minutes I was awake in the last 30 days?,24.86,daily_metrics.during('last 30 days')['awake_minutes'].min()
What was my average number of deep sleep minutes over the past 30 days?,56.85,daily_metrics.during('last 30 days')['deep_sleep_minutes'].mean()
How many days have I had more than 3 hours of sleep today?,1,daily_metrics.query('sleep_minutes > 3*60').during('today')['datetime'].drop_duplicates().count()
How many minutes have I been awake in the last 7 days?,336.3,daily_metrics.during('last 7 days')['awake_minutes'].sum()
What has been my median awake percentage for the past 7 days?,8.05,daily_metrics.during('last 7 days')['awake_percent'].median()
What was my lowest recorded heart rate variability?,7.11,daily_metrics['heart_rate_variability'].min()
What was my lowest awake percentage over the last 30 days?,5.28,daily_metrics.during('last 30 days')['awake_percent'].min()
What is the sum of elevation gain for my aerobic workouts where the elevation gain was less than 70?,60.96,"exercise_entries.query('activityName == ""Aerobic Workout"" and elevationGain < 70')['elevationGain'].sum()"
What was my mean heart rate variability yesterday?,23.98,daily_metrics.during('yesterday')['heart_rate_variability'].mean()
How many minutes have I been awake in the last 30 days?,1342.69,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What was my lowest REM sleep percentage in the last 21 days?,4.95,daily_metrics.during('last 21 days')['rem_sleep_percent'].min()
How many times have I exercised in the last 7 days?,2,exercise_entries.during('last 7 days')['datetime'].count()
What was my lowest resting heart rate today?,61.08,daily_metrics.during('today')['resting_heart_rate'].min()
What were my lowest awake minutes today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
